"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030216","GO:0030216","keratinocyte differentiation","86/3952","203/14866",7.06792669538774e-07,7.06792669538774e-07,0.000382567595857623,"CTSK/TCHH/RPTN/HRNR/FLG/LCE5A/LCE3D/LCE3A/LCE2B/LCE2C/LCE4A/C1orf68/LCE1F/LCE1D/LCE6A/IVL/SPRR1A/SPRR3/SPRR2G/LELP1/PRR9/S100A7/TMEM79/CELA2A/IL20/AKR1C3/LIPK/LIPM/TSG101/KRT81/KRT83/KRT85/KRT84/KRT82/KRT6B/KRT6C/KRT6A/KRT5/KRT71/KRT74/KRT73/KRT2/KRT1/KRT76/KRT3/KRT4/KRT78/KRT79/SCEL/TGM1/TGM5/FOXN1/KRT25/KRT26/KRT27/KRT28/KRT12/KRT20/KRT23/KRT39/KRT40/KRT33A/KRT33B/KRT31/KRT37/KRT38/KRT35/ROCK1/DSC1/DSG4/SERPINB13/KLK5/ROCK2/TGM3/SRSF6/PI3/RUNX1/CSTA/RBPJ/SPINK6/LATS1/ADAM9/UGCG/IFT74/AQP3/ANXA1",86
"GO:0050912","GO:0050912","detection of chemical stimulus involved in sensory perception of taste","23/3952","36/14866",2.91366062152247e-06,2.91366062152247e-06,0.00142676615351648,"PKD2L1/TAS2R8/TAS2R9/TAS2R10/TAS2R13/TAS2R50/TAS2R14/TAS2R42/RTP1/RTP4/RTP2/RTP3/GNAT1/TAS2R3/TAS2R4/TAS2R38/PIP/TAS2R39/TAS2R40/TAS2R60/TAS2R41/GNAT3/AZGP1",23
"GO:0035195","GO:0035195","gene silencing by miRNA","173/3952","482/14866",3.11520994217571e-06,3.11520994217571e-06,0.00142676615351648,"MIR553/MIR197/MIR320B1/MIR942/ADAR/MIR765/MIR556/MAEL/MIR214/MIR199A2/DNM3OS/TPR/MIR181A1/MIR181B1/MIR215/MIR320B2/PUM1/MIR552/AGO1/ZMPSTE24/MIR30E/MIR30C1/MIR186/MIR34A/MIR1287/MIR1307/MIR936/MIR609/MIR604/MIR1296/MIR107/MIR125B1/POLR2G/MIR1237/RBM4/MIR139/MIR326/AAAS/MIR196A2/MIR26A2/MIR548C/MIR618/MIR492/MIR331/MIR17HG/MIR370/MIR381/MIR539/MIR544A/MIR487B/MIR654/MIR300/MIR889/MIR376C/MIR655/METTL3/MIR211/MIR147B/MIR190A/MIR631/MIR184/MIR548H2/MIR940/MIR328/MIR140/MIR744/MIR1180/MIR423/MIR3184/MIR152/MIR21/MIR633/DDX5/MIR548AA2/NUP85/TP53/TNRC6C/MIR657/MIR338/SEH1L/MIR320C1/MIR122/MIR199A1/MIR640/MIR320E/MIR10B/PRKRA/NUP35/MIR2355/MIR26B/MIR562/MIR558/MIR217/MIR216A/MIR216B/MIR644A/MIR499A/MIR103A2/MIR133A2/MIR802/MIR648/MIR650/MIR659/SEC13/MIR563/MIR15B/MIR569/MIR28/MIR944/MIR26A1/MIR1226/MIR135A1/MIR576/MIR302D/MIR367/MIR302A/MIR302C/MIR302B/MIR577/SMAD1/MIR578/MIR573/NUP54/MIR575/MIR548P/MIR874/DND1/MIR145/MIR146A/MIR103A1/MIR340/DROSHA/MIR580/NUP155/MIR581/MIR449A/MIR449B/MIR449C/MIR588/NUP43/POU5F1/MIR1275/MIR586/MIR206/MIR133B/MIR593/MIR29A/NUP205/MIR1183/MIR196B/HOXA10-AS/MIR590/MIR489/MIR875/MIR598/MIR1207/MIR1208/MIR30B/MIR30D/MIR151A/MIR383/CNOT7/MIR548H4/MIR597/MIR32/MIR600HG/MIR181A2/MIR181B2/NUP214/MIRLET7D/MIR23B/MIR3074/MIR27B",173
"GO:0050913","GO:0050913","sensory perception of bitter taste","22/3952","34/14866",3.5191855634497e-06,3.5191855634497e-06,0.00147524044759902,"TAS2R8/TAS2R9/TAS2R10/TAS2R13/TAS2R50/TAS2R14/TAS2R42/RTP1/RTP4/RTP2/RTP3/GNAT1/TAS2R3/TAS2R4/TAS2R38/PIP/TAS2R39/TAS2R40/TAS2R60/TAS2R41/GNAT3/AZGP1",22
"GO:0006959","GO:0006959","humoral immune response","81/3952","195/14866",3.71659501410569e-06,3.71659501410569e-06,0.00147524044759902,"S100A12/S100A8/S100A7/APCS/CRP/CFH/PTPRC/PLA2G2A/C4BPA/CR1/C1QC/C1QA/C1QB/ZP4/CPN1/DMBT1/MBL2/BLNK/POU2AF1/CD81/F2/HPX/PLA2G1B/KRT6A/KRT1/DCD/LYZ/C1S/C3AR1/A2M/GPR183/RNASE6/RNASE3/CTSG/CCR7/POU2F2/KLK3/KLK5/GALP/IL36RN/CD28/SLC11A1/GNLY/CST9/BPIFB2/BPIFA2/BPIFA1/BPIFB1/ROMO1/PI3/SEMG2/IGLL5/HRG/MASP1/CPN2/CAMP/PROS1/CFI/FGB/FGA/RBPJ/PPBP/CXCL9/CXCL11/LEAP2/C7/TRAF3IP2/HLA-DQB1/TREM1/IL6/COLEC10/DEFB1/DEFA6/DEFA4/DEFA5/IFNW1/IFNA13/IFNA2/IFNA1/IFNE/IFNK",81
"GO:0035194","GO:0035194","post-transcriptional gene silencing by RNA","174/3952","492/14866",8.04290686908444e-06,8.04290686908444e-06,0.00299296671865805,"MIR553/MIR197/MIR320B1/MIR942/ADAR/MIR765/MIR556/MAEL/MIR214/MIR199A2/DNM3OS/TPR/MIR181A1/MIR181B1/MIR215/MIR320B2/PUM1/MIR552/AGO1/ZMPSTE24/MIR30E/MIR30C1/MIR186/MIR34A/MIR1287/MIR1307/MIR936/MIR609/MIR604/MIR1296/MIR107/MIR125B1/POLR2G/MIR1237/RBM4/MIR139/MIR326/AAAS/MIR196A2/MIR26A2/MIR548C/MIR618/MIR492/MIR331/MIR17HG/MIR370/MIR381/MIR539/MIR544A/MIR487B/MIR654/MIR300/MIR889/MIR376C/MIR655/METTL3/MIR211/MIR147B/MIR190A/MIR631/MIR184/MIR548H2/MIR940/MIR328/MIR140/MIR744/MIR1180/MIR423/MIR3184/MIR152/MIR21/MIR633/DDX5/MIR548AA2/NUP85/TP53/TNRC6C/MIR657/MIR338/SEH1L/MIR320C1/MIR122/MIR199A1/MIR640/MIR320E/TSN/MIR10B/PRKRA/NUP35/MIR2355/MIR26B/MIR562/MIR558/MIR217/MIR216A/MIR216B/MIR644A/MIR499A/MIR103A2/MIR133A2/MIR802/MIR648/MIR650/MIR659/SEC13/MIR563/MIR15B/MIR569/MIR28/MIR944/MIR26A1/MIR1226/MIR135A1/MIR576/MIR302D/MIR367/MIR302A/MIR302C/MIR302B/MIR577/SMAD1/MIR578/MIR573/NUP54/MIR575/MIR548P/MIR874/DND1/MIR145/MIR146A/MIR103A1/MIR340/DROSHA/MIR580/NUP155/MIR581/MIR449A/MIR449B/MIR449C/MIR588/NUP43/POU5F1/MIR1275/MIR586/MIR206/MIR133B/MIR593/MIR29A/NUP205/MIR1183/MIR196B/HOXA10-AS/MIR590/MIR489/MIR875/MIR598/MIR1207/MIR1208/MIR30B/MIR30D/MIR151A/MIR383/CNOT7/MIR548H4/MIR597/MIR32/MIR600HG/MIR181A2/MIR181B2/NUP214/MIRLET7D/MIR23B/MIR3074/MIR27B",174
"GO:0016441","GO:0016441","posttranscriptional gene silencing","174/3952","493/14866",9.21373530442563e-06,9.21373530442563e-06,0.00322697529426766,"MIR553/MIR197/MIR320B1/MIR942/ADAR/MIR765/MIR556/MAEL/MIR214/MIR199A2/DNM3OS/TPR/MIR181A1/MIR181B1/MIR215/MIR320B2/PUM1/MIR552/AGO1/ZMPSTE24/MIR30E/MIR30C1/MIR186/MIR34A/MIR1287/MIR1307/MIR936/MIR609/MIR604/MIR1296/MIR107/MIR125B1/POLR2G/MIR1237/RBM4/MIR139/MIR326/AAAS/MIR196A2/MIR26A2/MIR548C/MIR618/MIR492/MIR331/MIR17HG/MIR370/MIR381/MIR539/MIR544A/MIR487B/MIR654/MIR300/MIR889/MIR376C/MIR655/METTL3/MIR211/MIR147B/MIR190A/MIR631/MIR184/MIR548H2/MIR940/MIR328/MIR140/MIR744/MIR1180/MIR423/MIR3184/MIR152/MIR21/MIR633/DDX5/MIR548AA2/NUP85/TP53/TNRC6C/MIR657/MIR338/SEH1L/MIR320C1/MIR122/MIR199A1/MIR640/MIR320E/TSN/MIR10B/PRKRA/NUP35/MIR2355/MIR26B/MIR562/MIR558/MIR217/MIR216A/MIR216B/MIR644A/MIR499A/MIR103A2/MIR133A2/MIR802/MIR648/MIR650/MIR659/SEC13/MIR563/MIR15B/MIR569/MIR28/MIR944/MIR26A1/MIR1226/MIR135A1/MIR576/MIR302D/MIR367/MIR302A/MIR302C/MIR302B/MIR577/SMAD1/MIR578/MIR573/NUP54/MIR575/MIR548P/MIR874/DND1/MIR145/MIR146A/MIR103A1/MIR340/DROSHA/MIR580/NUP155/MIR581/MIR449A/MIR449B/MIR449C/MIR588/NUP43/POU5F1/MIR1275/MIR586/MIR206/MIR133B/MIR593/MIR29A/NUP205/MIR1183/MIR196B/HOXA10-AS/MIR590/MIR489/MIR875/MIR598/MIR1207/MIR1208/MIR30B/MIR30D/MIR151A/MIR383/CNOT7/MIR548H4/MIR597/MIR32/MIR600HG/MIR181A2/MIR181B2/NUP214/MIRLET7D/MIR23B/MIR3074/MIR27B",174
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","20/3952","32/14866",2.10614915670443e-05,2.10614915670443e-05,0.00696667337723231,"PTPRC/MIR181B1/MMP8/ATM/CTSC/IGF1/LRRK2/MIR26A2/NUPR1/CX3CL1/NR1D1/CST7/CD200R1L/CD200R1/MIR26A1/STAP1/IL4/MIR206/IL6/MIR181B2",20
"GO:0019730","GO:0019730","antimicrobial humoral response","39/3952","82/14866",3.63287694413924e-05,3.63287694413924e-05,0.0113842891186342,"S100A12/S100A8/S100A7/PLA2G2A/DMBT1/F2/PLA2G1B/KRT6A/DCD/LYZ/RNASE6/RNASE3/CTSG/KLK3/KLK5/GALP/IL36RN/SLC11A1/GNLY/CST9/BPIFB2/BPIFA2/BPIFA1/BPIFB1/ROMO1/PI3/SEMG2/HRG/CAMP/FGB/FGA/PPBP/CXCL9/CXCL11/LEAP2/DEFB1/DEFA6/DEFA4/DEFA5",39
"GO:0019731","GO:0019731","antibacterial humoral response","16/3952","24/14866",4.55568652071452e-05,4.55568652071452e-05,0.0135622787721671,"DMBT1/PLA2G1B/RNASE6/RNASE3/CTSG/KLK3/KLK5/BPIFA1/SEMG2/CAMP/FGB/FGA/DEFB1/DEFA6/DEFA4/DEFA5",16
"GO:0150079","GO:0150079","negative regulation of neuroinflammatory response","11/3952","14/14866",7.33497695949452e-05,7.33497695949452e-05,0.0207964061032526,"PTPRC/MIR181B1/IGF1/MIR26A2/CX3CL1/NR1D1/CST7/CD200R1/MIR26A1/IL4/MIR181B2",11
