"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","4/450","47/14236",0.0605241066539984,0.0605241066539984,0.999998714041564,"CDH17/CDH19/DSG1/KIFAP3",4
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"CCL5/MSTN",2
"GO:0018158","GO:0018158","protein oxidation","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"LOXL2/TRABD2A",2
"GO:0021781","GO:0021781","glial cell fate commitment","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"CTNNB1/GCM1",2
"GO:0030240","GO:0030240","skeletal muscle thin filament assembly","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"IGSF22/TTN",2
"GO:0031033","GO:0031033","myosin filament organization","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"IGSF22/TTN",2
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"PIBF1/SLAMF1",2
"GO:0034310","GO:0034310","primary alcohol catabolic process","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"HAO1/SULT1B1",2
"GO:0042574","GO:0042574","retinal metabolic process","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"AKR1C1/RDH13",2
"GO:0070886","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"AKAP6/C10orf71",2
"GO:0106058","GO:0106058","positive regulation of calcineurin-mediated signaling","2/450","13/14236",0.0617824101051368,0.0617824101051368,0.999998714041564,"AKAP6/C10orf71",2
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","3/450","29/14236",0.0624899249228744,0.0624899249228744,0.999998714041564,"MIR199A1/MLIP/MYH6",3
"GO:0014887","GO:0014887","cardiac muscle adaptation","3/450","29/14236",0.0624899249228744,0.0624899249228744,0.999998714041564,"MIR199A1/MLIP/MYH6",3
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","3/450","29/14236",0.0624899249228744,0.0624899249228744,0.999998714041564,"MIR199A1/MLIP/MYH6",3
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","3/450","29/14236",0.0624899249228744,0.0624899249228744,0.999998714041564,"BPIFB1/LBP/TNIP3",3
"GO:0045939","GO:0045939","negative regulation of steroid metabolic process","3/450","29/14236",0.0624899249228744,0.0624899249228744,0.999998714041564,"BMP5/MALRD1/MIR548P",3
"GO:1902476","GO:1902476","chloride transmembrane transport","5/450","68/14236",0.0636007599185134,0.0636007599185134,0.999998714041564,"BEST3/CFTR/CLCA1/CLDN17/CLIC5",5
"GO:0009582","GO:0009582","detection of abiotic stimulus","7/450","112/14236",0.0645472852291505,0.0645472852291505,0.999998714041564,"ABCA4/GUCA1A/OPN4/OPN5/PDC/TMC1/TTN",7
"GO:0009584","GO:0009584","detection of visible light","4/450","49/14236",0.0685115166795198,0.0685115166795198,0.999998714041564,"ABCA4/GUCA1A/OPN4/OPN5",4
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","7/450","114/14236",0.0695864014192074,0.0695864014192074,0.999998714041564,"ARHGEF11/COL3A1/EPS8/FGD2/LPAR6/PLEKHG4B/SYNPO2L",7
"GO:0006063","GO:0006063","uronic acid metabolic process","2/450","14/14236",0.0706117255428155,0.0706117255428155,0.999998714041564,"UGT1A4/UGT2A3",2
