"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","40/1939","140/14866",8.43071326190967e-07,8.43071326190967e-07,0.000395235064785602,"DVL1/VANGL2/GRHL3/FGFR2/GATA3/ADM/TRAF6/DEAF1/TCTN1/LRP6/PRICKLE1/BMP4/MTHFD1/SPINT1/ALDH1A2/BBS4/SOX8/HNF1B/RARA/NOG/PRKACA/TGFB1/ARHGAP35/PAX8/GLI2/OSR1/SEMA4C/SALL4/WNT7B/TP63/WNT5A/SFRP2/HAND1/IRX1/GDNF/WNT16/GRHL2/CTHRC1/SCRIB/SFRP1",40
"GO:0061448","GO:0061448","connective tissue development","59/1939","244/14866",1.3687925785416e-06,1.3687925785416e-06,0.000588220600199587,"COL11A1/CSF1/VWA1/PAX7/CD34/GDF2/SIRT1/SORL1/BARX2/SNX19/SOX6/ESRRA/CHRDL2/TRPV4/LRP6/WNT10B/HOXC4/MYF5/LUM/FOXA1/BMP4/SMAD3/BBS4/SOX8/FOXC2/UBB/RARA/HOXB3/NOG/MIR21/SERPINB7/TGFB1/GLI2/FRZB/OSR1/NPPC/PKDCC/GNAS/COL20A1/BMP2/COL6A1/WNT7B/WNT5A/POU4F2/SFRP2/MSX1/SMAD5/HAND1/MSX2/ADAMTS12/MEF2C/ID4/HOXA3/HOXA11/CSGALNACT1/FGFR1/GDF6/SLC25A25/COL5A1",59
"GO:0090596","GO:0090596","sensory organ morphogenesis","56/1939","228/14866",1.49327168644377e-06,1.49327168644377e-06,0.000592351254403888,"COL11A1/DVL1/VANGL2/GRHL3/FOXE3/RPE65/FGFR2/HMX3/ITGA8/MYO3A/GATA3/USH1C/PAX6/ROM1/LRP6/WNT1/AQP5/HOXC13/SOX1/SLITRK6/BMP4/GSC/TRPM1/BBS4/SOX8/LHX1/NOG/SDK2/HPN/PAX8/GLI2/FRZB/COL5A2/OSR1/GBX2/SIX3/MEIS1/VAX2/MAPK1/FOXL2/ZIC1/TMIE/WNT5A/LRIG1/FAT1/MSX1/ATOH1/NEUROG1/RING1/WNT16/CTHRC1/ZHX2/SCRIB/FGFR1/COL5A1/RORB",56
"GO:0043583","GO:0043583","ear development","51/1939","202/14866",1.82676105375938e-06,1.82676105375938e-06,0.000672879879877232,"COL11A1/DVL1/VANGL2/MAPKAPK2/C1QB/GRHL3/HPCA/MCOLN3/FGFR2/HMX3/ITGA8/MYO3A/GATA3/USH1C/LRTOMT/SLC17A8/WNT1/LIN7A/IFT88/SLITRK6/BMP4/GSC/NOG/ATP8B1/HPN/TGFB1/PAX8/GLI2/NEUROD1/FRZB/OSR1/GBX2/BMP2/MAPK1/ZIC1/OTOL1/SOX2/TMIE/WNT5A/LRIG1/FAT4/PHOX2B/MSX1/ATOH1/NEUROG1/CXCL14/DDR1/CTHRC1/SCRIB/FGFR1/LHX3",51
"GO:0001838","GO:0001838","embryonic epithelial tube formation","34/1939","115/14866",2.36642756872936e-06,2.36642756872936e-06,0.000813552888365272,"DVL1/VANGL2/GRHL3/GATA3/ADM/TRAF6/DEAF1/TCTN1/LRP6/PRICKLE1/BMP4/MTHFD1/SPINT1/BBS4/SOX8/HNF1B/RARA/NOG/PRKACA/TGFB1/ARHGAP35/PAX8/OSR1/SEMA4C/SALL4/WNT5A/SFRP2/HAND1/IRX1/GDNF/GRHL2/CTHRC1/SCRIB/SFRP1",34
"GO:0001763","GO:0001763","morphogenesis of a branching structure","47/1939","184/14866",3.24228140990261e-06,3.24228140990261e-06,0.00104499583073111,"CSF1/VANGL2/TACSTD2/CTNNBIP1/FGFR2/NRP1/GDF2/ADM/LRP6/KRAS/WNT1/PHB2/FOXA1/BMP4/SPINT1/SOX8/FOXF1/FOXC2/LHX1/HNF1B/HOXB7/HOXB13/NOG/TGFB1/PAX8/GLI2/GBX2/TGM2/CTSZ/BMP2/TP63/WNT5A/FAT4/SFRP2/SLIT2/MSX2/GDNF/ADAMTS16/RSPO3/DDR1/MET/HOXA11/PDGFA/GRHL2/FGFR1/SFRP1/TNC",47
"GO:0001764","GO:0001764","neuron migration","37/1939","132/14866",3.5286018720538e-06,3.5286018720538e-06,0.00107037898273632,"ASTN1/NAV1/VAX1/NRP1/CXCL12/DRGX/GATA3/PAX6/SOX1/FLRT2/BBS4/NR2F2/CX3CL1/CDK5R1/LHX1/MYH10/AXL/CDK5R2/CTNNA2/SOX14/CHL1/FEZF2/NDNF/SH3RF1/CCKAR/PHOX2B/ATOH1/SPOCK1/MEF2C/MDGA1/RELN/FEZF1/PTK2/SCRT1/FGFR1/LHX6/BARHL1",37
"GO:0072175","GO:0072175","epithelial tube formation","35/1939","123/14866",4.4304523392452e-06,4.4304523392452e-06,0.00126928573157674,"DVL1/VANGL2/GRHL3/FGFR2/GATA3/ADM/TRAF6/DEAF1/TCTN1/LRP6/PRICKLE1/BMP4/MTHFD1/SPINT1/BBS4/SOX8/HNF1B/RARA/NOG/PRKACA/TGFB1/ARHGAP35/PAX8/OSR1/SEMA4C/SALL4/WNT5A/SFRP2/HAND1/IRX1/GDNF/GRHL2/CTHRC1/SCRIB/SFRP1",35
"GO:0030900","GO:0030900","forebrain development","74/1939","340/14866",4.76070661217972e-06,4.76070661217972e-06,0.00129211643728911,"SLC2A1/SZT2/EMX2/FGFR2/NRP1/CXCL12/DKK1/SLIT1/CRTAC1/PAX6/TCTN1/LRP6/KRAS/SLC38A2/WNT1/AVPR1A/SOX1/BMP4/SLC8A3/GSC/ALDH1A2/BBS4/NR2F2/CDH1/PHLPP2/UBB/CDK5R1/LHX1/RARA/CNP/NME1/NOG/SSTR2/MYH10/SALL3/EFNA2/AXL/ARHGAP35/XAB2/GLI2/DLX1/NEUROD1/CDK5R2/GBX2/NCOA1/ALK/SIX3/VAX2/SSTR4/SLC32A1/BMP2/WNT7B/TMEM108/SOX2/CHRD/EPHB3/WNT5A/FEZF2/FAT4/DCLK2/SLIT2/CCKAR/MSX1/ATOH1/UQCRQ/OTP/ID4/RELN/FEZF1/FGFR1/CRH/LHX6/LHX3/GRIN1",74
"GO:0048839","GO:0048839","inner ear development","45/1939","177/14866",5.94582702895146e-06,5.94582702895146e-06,0.00153308455867543,"COL11A1/DVL1/VANGL2/MAPKAPK2/C1QB/GRHL3/HPCA/MCOLN3/FGFR2/HMX3/ITGA8/MYO3A/GATA3/USH1C/LRTOMT/SLC17A8/WNT1/LIN7A/IFT88/SLITRK6/BMP4/ATP8B1/HPN/TGFB1/PAX8/GLI2/NEUROD1/FRZB/GBX2/BMP2/ZIC1/OTOL1/SOX2/TMIE/WNT5A/LRIG1/FAT4/PHOX2B/ATOH1/NEUROG1/CXCL14/CTHRC1/SCRIB/FGFR1/LHX3",45
"GO:0021915","GO:0021915","neural tube development","40/1939","151/14866",6.65604185082903e-06,6.65604185082903e-06,0.00163448366051185,"DVL1/VANGL2/PAX7/GRHL3/ADM/PAX6/TRAF6/DEAF1/TCTN1/LRP6/PRICKLE1/WNT1/FOXA1/BMP4/MTHFD1/ZFP36L1/GSC/SPINT1/ALDH1A2/BBS4/RARA/NOG/TMEM107/PRKACA/TGFB1/ARHGAP35/EN1/GLI2/GBX2/SEMA4C/SALL4/CHRD/WNT5A/SFRP2/TCF7/GRHL2/CTHRC1/SCRIB/SFRP1/SOX17",40
"GO:0042471","GO:0042471","ear morphogenesis","31/1939","107/14866",1.02648836239278e-05,1.02648836239278e-05,0.00240610836715897,"COL11A1/DVL1/VANGL2/GRHL3/FGFR2/HMX3/ITGA8/MYO3A/GATA3/USH1C/WNT1/SLITRK6/GSC/NOG/HPN/PAX8/GLI2/FRZB/OSR1/GBX2/MAPK1/ZIC1/TMIE/WNT5A/LRIG1/MSX1/ATOH1/NEUROG1/CTHRC1/SCRIB/FGFR1",31
"GO:0035148","GO:0035148","tube formation","37/1939","139/14866",1.29194184550779e-05,1.29194184550779e-05,0.00277597504436081,"DVL1/VANGL2/GRHL3/FGFR2/GATA3/ADM/TRAF6/DEAF1/TCTN1/LRP6/PRICKLE1/BMP4/MTHFD1/SPINT1/BBS4/SOX8/HNF1B/RARA/NOG/BCAS3/PRKACA/TGFB1/ARHGAP35/PAX8/OSR1/SEMA4C/TGM2/SALL4/WNT5A/SFRP2/HAND1/IRX1/GDNF/GRHL2/CTHRC1/SCRIB/SFRP1",37
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","37/1939","139/14866",1.29194184550779e-05,1.29194184550779e-05,0.00277597504436081,"CSF1/VANGL2/TACSTD2/CTNNBIP1/FGFR2/NRP1/GDF2/LRP6/KRAS/WNT1/PHB2/FOXA1/BMP4/SOX8/FOXF1/FOXC2/LHX1/HNF1B/HOXB7/NOG/TGFB1/PAX8/GLI2/GBX2/CTSZ/BMP2/WNT5A/FAT4/SFRP2/SLIT2/MSX2/GDNF/ADAMTS16/DDR1/MET/HOXA11/TNC",37
"GO:0045165","GO:0045165","cell fate commitment","56/1939","248/14866",2.2087067887571e-05,2.2087067887571e-05,0.00455598086657728,"PDPN/PAX7/SOX13/TAL1/LBX1/TCF7L2/FGFR2/NRP1/DKK1/GATA3/SOX6/MYOD1/PAX6/TENM4/TBX5/WNT1/WNT10B/MYF5/SOX1/FOXA1/BMP4/GSC/RORA/NR2F2/SOX8/FOXC2/HNF1B/RARA/ONECUT2/APC2/GLI2/DLX1/NEUROD1/FEV/LOXL3/SOX18/BMP2/OLIG1/WNT7B/SOX2/WNT5A/FEZF2/SFRP2/ATOH1/NEUROG1/SMAD5/IL12B/MEF2C/TEAD3/IFRD1/WNT16/HOXA11/FGFR1/SFRP1/SOX17/LHX3",56
"GO:0021954","GO:0021954","central nervous system neuron development","23/1939","72/14866",2.51866379274969e-05,2.51866379274969e-05,0.00499551980594361,"SZT2/FGFR2/NRP1/TCTN1/SOX1/UBB/MAPT/SALL3/SCN1B/SPTBN4/ARHGAP35/GLI2/MAP2/GBX2/EPHB3/WNT5A/FEZF2/DCLK2/SLIT2/PHOX2B/UQCRQ/PTK2/LHX6",23
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","76/1939","369/14866",2.79337942775883e-05,2.79337942775883e-05,0.00533519135149728,"CELSR2/PDPN/CD1D/ITPKB/YTHDF2/PTPRU/CXCL12/GATA3/RDX/APOA1/UBASH3B/IGF2/CD81/RAG1/TRAF6/SCGB1A1/FERMT3/IGF1/TRPV4/WNT1/CD4/PTPN6/MIR141/FOXA1/BMP4/LGALS3/MAP2K5/NOD2/CX3CL1/CDH1/PIEZO1/RARA/MINK1/MIR21/PRKAR1A/FOXJ1/ICAM1/TGFB1/EBI3/MYADM/FSTL3/CD209/GLI2/DPP4/CD28/ICOS/IGFBP2/SERPINE2/LOXL3/ZAP70/CCM2L/BMP2/ITGB2/ADORA2A/BTLA/IL12A/SOX2/EPHB3/BCL6/TFRC/WNT5A/IL12B/AP3B1/HFE/AGER/HLA-DPB1/HLA-DPA1/MDGA1/EPO/FAM49B/PTK2/DMTN/EGR3/ZNF703/ASS1/ANXA1",76
"GO:0001657","GO:0001657","ureteric bud development","27/1939","92/14866",2.90738971422975e-05,2.90738971422975e-05,0.00535462489098178,"TACSTD2/CTNNBIP1/FGFR2/GATA3/WNT1/BMP4/SMAD3/SOX8/FOXC2/LHX1/HNF1B/RARA/HOXB7/NOG/FOXJ1/TGFB1/PAX8/OSR1/BMP2/FAT4/SLIT2/SMAD5/GDNF/ADAMTS16/HOXA11/FGFR1/SFRP1",27
"GO:0043010","GO:0043010","camera-type eye development","63/1939","292/14866",3.131967595075e-05,3.131967595075e-05,0.0055693318505526,"GRHL3/HPCA/FOXE3/RPE65/VAX1/VIM/NRP1/GATA3/CRYAB/USH1C/PAX6/ROM1/TUB/SLC17A8/LRP6/CACNA1C/AQP5/MYF5/SOX1/SLITRK6/BMP4/TRPM1/ALDH1A2/SMAD3/BBS4/SOX8/HSF4/FOXC2/RAB11FIP4/LHX1/RARA/SDK2/MYH10/TGFB1/SIX5/ARHGAP35/NPHP1/DLX1/NEUROD1/CRYGD/CRYGC/CRYBA2/SOS1/SIX3/MEIS1/VAX2/PKNOX1/CRYBB1/CRYBA4/WNT7B/FOXL2/WNT5A/POU4F2/FAT1/PDGFRA/RING1/ACHE/WNT16/GRHL2/ZHX2/TMOD1/SLC25A25/RORB",63
"GO:0072163","GO:0072163","mesonephric epithelium development","27/1939","93/14866",3.59405487470211e-05,3.59405487470211e-05,0.00590959919865344,"TACSTD2/CTNNBIP1/FGFR2/GATA3/WNT1/BMP4/SMAD3/SOX8/FOXC2/LHX1/HNF1B/RARA/HOXB7/NOG/FOXJ1/TGFB1/PAX8/OSR1/BMP2/FAT4/SLIT2/SMAD5/GDNF/ADAMTS16/HOXA11/FGFR1/SFRP1",27
"GO:0072164","GO:0072164","mesonephric tubule development","27/1939","93/14866",3.59405487470211e-05,3.59405487470211e-05,0.00590959919865344,"TACSTD2/CTNNBIP1/FGFR2/GATA3/WNT1/BMP4/SMAD3/SOX8/FOXC2/LHX1/HNF1B/RARA/HOXB7/NOG/FOXJ1/TGFB1/PAX8/OSR1/BMP2/FAT4/SLIT2/SMAD5/GDNF/ADAMTS16/HOXA11/FGFR1/SFRP1",27
"GO:0007369","GO:0007369","gastrulation","41/1939","167/14866",3.66711197466962e-05,3.66711197466962e-05,0.00590959919865344,"COL11A1/DVL1/VANGL2/TAL1/FGFR2/ITGA8/DKK1/APOA1/TENM4/LRP6/MIR200C/BMP4/GSC/SMAD3/MAP2K5/FOXF1/FOXC2/LHX1/HNF1B/ITGB3/NOG/PRKAR1A/PRKACA/MIR150/MYADM/COL5A2/OSR1/FN1/ITGB2/COL6A1/SOX2/CHRD/WNT5A/SFRP2/HAND1/DLD/HOXA11/FGFR1/SFRP1/SOX17/COL5A1",41
"GO:0007626","GO:0007626","locomotory behavior","42/1939","173/14866",3.93119486677447e-05,3.93119486677447e-05,0.00609839199220268,"ASTN1/TAL1/MCOLN3/CXCL12/SNCG/USP2/KLHL1/SLITRK6/CLN6/CHRNA3/NTAN1/PPP1R1B/CNP/ARRB2/NLGN2/SPTBN4/EN1/DPP4/GAD1/ALK/PRKCE/MEIS1/LRRTM1/NTSR1/CHRNA4/OPRL1/ADORA2A/TRH/ZIC1/CHL1/FEZF2/SNCA/GDNF/OPRM1/BTBD9/GPR37/ADCY8/PENK/CRH/TMOD1/GRIN1/CACNA1B",42
"GO:0051216","GO:0051216","cartilage development","45/1939","190/14866",4.07195869996671e-05,4.07195869996671e-05,0.00609839199220268,"COL11A1/VWA1/PAX7/GDF2/BARX2/SNX19/SOX6/ESRRA/CHRDL2/TRPV4/LRP6/WNT10B/HOXC4/MYF5/LUM/BMP4/SMAD3/RARA/HOXB3/NOG/MIR21/TGFB1/GLI2/FRZB/OSR1/NPPC/PKDCC/GNAS/COL20A1/BMP2/COL6A1/WNT7B/WNT5A/SFRP2/MSX1/SMAD5/HAND1/MSX2/ADAMTS12/MEF2C/HOXA3/HOXA11/CSGALNACT1/FGFR1/GDF6",45
"GO:0048333","GO:0048333","mesodermal cell differentiation","14/1939","34/14866",4.24863702712871e-05,4.24863702712871e-05,0.00609839199220268,"TAL1/FGFR2/ITGA8/DKK1/MIR200C/BMP4/FOXF1/FOXC2/ITGB3/MIR150/SFRP2/HOXA11/FGFR1/SOX17",14
"GO:0048732","GO:0048732","gland development","80/1939","398/14866",4.25729753282979e-05,4.25729753282979e-05,0.00609839199220268,"CSF1/IGSF3/IRF6/FGFR2/MGMT/NRP1/GATA3/APOA1/DKK3/IGF2/PAX6/RAG1/DEAF1/LRP6/KRAS/WNT1/PHB2/RIPK3/FOXA1/BMP4/ALDH1A2/SMAD3/CDH1/FA2H/FOXF1/APRT/HNF1B/RARA/HOXB3/HOXB13/NME1/NOG/CCDC40/ONECUT2/HPN/TGFB1/ARHGAP35/FSTL3/PAX8/GLI2/LIMS2/FRZB/SERPINE2/NCOA1/CAD/SIX3/HK2/TGM2/PCK1/BMP2/MAPK1/RHBDD3/WNT7B/SOX2/EPHB3/TP63/WNT5A/MSX1/PDGFRA/CDO1/MSX2/PTCD2/OTP/SEC63/ID4/HFE/DDR1/MET/HOXA3/PDGFA/TG/SCRIB/ZNF703/FGFR1/SFRP1/CRH/TNC/ASS1/LHX3/ANXA1",80
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","57/1939","260/14866",4.57908270621243e-05,4.57908270621243e-05,0.00638205581158882,"ARNT/GREM2/FBXL15/ITGA8/BAMBI/GDF2/DKK1/SIRT1/GATA3/MMRN2/DKK3/SORL1/CREB3L1/WNT1/BMP4/CYFIP1/SMAD3/SKOR1/PRKCB/STUB1/MYOCD/UBB/ITGB3/MIR10A/NOG/ONECUT2/DNM2/DAND5/LTBP4/TGFB1/CADM4/LRG1/FSTL3/PIN1/DLX1/LTBP1/PTPN1/MIR296/FERMT1/TMPRSS6/TMEM108/CHRD/WNT5A/SFRP2/SLIT2/MSX1/RASL11B/MSX2/ADAMTS12/HSPA1A/LEMD2/PEG10/PTP4A3/ZNF703/FGFR1/SFRP1/SDCBP",57
