"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","6/316","65/14528",0.00284013595970083,0.00284013595970083,0.294358104529062,"TARDBP/MTOR/ZC3H14/HNRNPD/DND1/HNRNPA2B1",6
"GO:0000209","GO:0000209","protein polyubiquitination","14/316","275/14528",0.00285395386814524,0.00285395386814524,0.294358104529062,"FBXO2/FBXO44/FBXO6/UBE4A/PSME2/RNF31/PELI2/UBE3A/RNF168/FBXO30/SHPRH/PSMB8/PSMB9/WWP1",14
"GO:0042026","GO:0042026","protein refolding","4/316","28/14528",0.00297730407964402,0.00297730407964402,0.294358104529062,"DNAJB2/HSPA1A/HSPA1L/HSPA1B",4
"GO:0035825","GO:0035825","homologous recombination","5/316","46/14528",0.00311448773037168,0.00311448773037168,0.294358104529062,"REC8/RAD51B/TEX19/TRIP13/MSH5",5
"GO:0050770","GO:0050770","regulation of axonogenesis","10/316","165/14528",0.00330075200381369,0.00330075200381369,0.294358104529062,"SEMA4A/MYCBP2/CYFIP1/NDEL1/PLXND1/WNT7A/TWF2/SEMA3G/UST/SYNGAP1",10
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","11/316","193/14528",0.00337695139516835,0.00337695139516835,0.294358104529062,"MTOR/FBXO2/GLMN/RPL5/MYCBP2/UBE3A/TANK/DNAJB2/HSPA1A/HSPA1B/RIPK2",11
"GO:0043094","GO:0043094","cellular metabolic compound salvage","4/316","29/14528",0.00339532534318199,0.00339532534318199,0.294358104529062,"GMPR2/TK2/UPP2/UCKL1",4
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","16/316","343/14528",0.00352121018572725,0.00352121018572725,0.294358104529062,"CD3G/CD3D/PSME2/RNF31/CALM1/CYFIP1/ARPC2/LIME1/BTN3A2/MOG/HLA-DRA/HLA-DQA2/HLA-DQB2/PSMB8/PSMB9/RIPK2",16
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","12/316","223/14528",0.0035875059681317,0.0035875059681317,0.294358104529062,"MTOR/SEMA4A/C1RL/C1R/RIPK3/RNF168/HFE/BTN3A2/LTA/TNF/RIPK2/NBN",12
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","16/316","345/14528",0.00372524782598424,0.00372524782598424,0.294358104529062,"CD3G/CD3D/PSME2/RNF31/CALM1/CYFIP1/ARPC2/LIME1/BTN3A2/MOG/HLA-DRA/HLA-DQA2/HLA-DQB2/PSMB8/PSMB9/RIPK2",16
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","15/316","314/14528",0.00373872895658704,0.00373872895658704,0.294358104529062,"CD3G/CD3D/PSME2/RNF31/CYFIP1/ARPC2/LIME1/BTN3A2/MOG/HLA-DRA/HLA-DQA2/HLA-DQB2/PSMB8/PSMB9/RIPK2",15
"GO:0002757","GO:0002757","immune response-activating signal transduction","15/316","314/14528",0.00373872895658704,0.00373872895658704,0.294358104529062,"CD3G/CD3D/PSME2/RNF31/CYFIP1/ARPC2/LIME1/BTN3A2/MOG/HLA-DRA/HLA-DQA2/HLA-DQB2/PSMB8/PSMB9/RIPK2",15
"GO:0010803","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","5/316","48/14528",0.00375575585305005,0.00375575585305005,0.294358104529062,"RNF31/TRAIP/TNF/HSPA1A/HSPA1B",5
"GO:0043174","GO:0043174","nucleoside salvage","3/316","15/14528",0.00381936908731752,0.00381936908731752,0.294358104529062,"TK2/UPP2/UCKL1",3
"GO:0048535","GO:0048535","lymph node development","3/316","15/14528",0.00381936908731752,0.00381936908731752,0.294358104529062,"RIPK3/LTA/LTB",3
"GO:0050884","GO:0050884","neuromuscular process controlling posture","3/316","15/14528",0.00381936908731752,0.00381936908731752,0.294358104529062,"POU4F1/GCH1/PNKD",3
"GO:0090083","GO:0090083","regulation of inclusion body assembly","3/316","15/14528",0.00381936908731752,0.00381936908731752,0.294358104529062,"DNAJB2/HSPA1A/HSPA1B",3
"GO:1903955","GO:1903955","positive regulation of protein targeting to mitochondrion","4/316","30/14528",0.00385154662716598,0.00385154662716598,0.294358104529062,"RNF31/USP36/BAP1/HSPA1L",4
"GO:0031396","GO:0031396","regulation of protein ubiquitination","10/316","170/14528",0.00408172075814675,0.00408172075814675,0.304859622175458,"MTOR/FBXO2/GLMN/RPL5/MYCBP2/UBE3A/DNAJB2/HSPA1A/HSPA1B/RIPK2",10
"GO:0009308","GO:0009308","amine metabolic process","8/316","118/14528",0.00423930530277388,0.00423930530277388,0.309593243397896,"SRM/PSME2/NR4A2/PNKD/NAAA/PSMB8/PSMB9/AOC1",8
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","12/316","231/14528",0.00474992253133798,0.00474992253133798,0.314931745963841,"PHB2/RNF31/TSSK4/RIPK3/RNF25/STK36/TLR9/TRIM31/TNF/HSPA1A/HSPA1B/RIPK2",12
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","10/316","174/14528",0.00480606172300778,0.00480606172300778,0.314931745963841,"TARDBP/MTOR/APEX1/PSME2/ZC3H14/HNRNPD/DND1/HSPA1A/PSMB8/PSMB9",10
"GO:0016241","GO:0016241","regulation of macroautophagy","9/316","147/14528",0.00487252932316212,0.00487252932316212,0.314931745963841,"MTOR/VPS26B/GAPDH/CHMP4A/SPTLC2/USP36/NPRL2/ATP6V1G2/RIPK2",9
"GO:0002253","GO:0002253","activation of immune response","17/316","387/14528",0.00488167622412423,0.00488167622412423,0.314931745963841,"CD3G/CD3D/C1RL/C1R/PSME2/RNF31/CYFIP1/ARPC2/LIME1/BTN3A2/MOG/HLA-DRA/HLA-DQA2/HLA-DQB2/PSMB8/PSMB9/RIPK2",17
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","4/316","32/14528",0.00488487865307969,0.00488487865307969,0.314931745963841,"TLR9/ANKRD17/HSPA1A/HSPA1B",4
"GO:0061077","GO:0061077","chaperone-mediated protein folding","5/316","51/14528",0.00488739368736326,0.00488739368736326,0.314931745963841,"DNAJB2/DNAJC5/HSPA1A/HSPA1L/HSPA1B",5
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","13/316","264/14528",0.00525510122977779,0.00525510122977779,0.330272974700001,"SEMA4A/MYCBP2/CYFIP1/UBE3A/NDEL1/ARPC2/PREX1/PLXND1/WNT7A/TWF2/SEMA3G/UST/SYNGAP1",13
"GO:0006354","GO:0006354","DNA-templated transcription, elongation","7/316","98/14528",0.00551263715689007,0.00551263715689007,0.330272974700001,"POU4F1/EAPP/TCEA2/RNF168/ZNRD1/DDX39B/POLR1C",7
"GO:0051546","GO:0051546","keratinocyte migration","3/316","17/14528",0.00552747050867234,0.00552747050867234,0.330272974700001,"MTOR/LTB4R2/IQSEC1",3
"GO:0099010","GO:0099010","modification of postsynaptic structure","3/316","17/14528",0.00552747050867234,0.00552747050867234,0.330272974700001,"CYFIP1/STAU1/CAMKV",3
"GO:0048255","GO:0048255","mRNA stabilization","4/316","34/14528",0.00608946286602822,0.00608946286602822,0.3572164873561,"TARDBP/MTOR/HNRNPD/DND1",4
"GO:0070646","GO:0070646","protein modification by small protein removal","12/316","239/14528",0.00619579525635259,0.00619579525635259,0.3572164873561,"COPS7A/PSME2/NEDD8/OTUB2/USP36/TANK/USP37/RNF123/BAP1/PSMB8/PSMB9/OTUD6B",12
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","16/316","367/14528",0.00668270496374115,0.00668270496374115,0.377386528882855,"PHB2/POU4F1/RNF31/TSSK4/RIPK3/RNF25/STK36/TRAIP/TLR9/G3BP2/TRIM31/NFKBIL1/TNF/HSPA1A/HSPA1B/RIPK2",16
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","19/316","467/14528",0.00677530907875849,0.00677530907875849,0.377386528882855,"TARDBP/EXOSC10/MTOR/RPL5/APEX1/PSME2/RPS29/ZC3H14/RPL26/DNASE2/UPP2/RPL29/HNRNPD/DND1/LSM2/HSPA1A/HSPA1B/PSMB8/PSMB9",19
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process","6/316","78/14528",0.00698835847408771,0.00698835847408771,0.382765879931611,"MTOR/THTPA/ERH/TK2/UPP2/UCKL1",6
"GO:0045727","GO:0045727","positive regulation of translation","7/316","104/14528",0.00758597101330229,0.00758597101330229,0.385661059662715,"MTOR/RPL5/RPUSD4/RPL26/HNRNPD/DDX39B/TNF",7
"GO:0010592","GO:0010592","positive regulation of lamellipodium assembly","3/316","19/14528",0.00762798540492398,0.00762798540492398,0.385661059662715,"MTOR/ARPC2/TWF2",3
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","3/316","19/14528",0.00762798540492398,0.00762798540492398,0.385661059662715,"HFE/TAP2/TAP1",3
"GO:0045063","GO:0045063","T-helper 1 cell differentiation","3/316","19/14528",0.00762798540492398,0.00762798540492398,0.385661059662715,"MTOR/SEMA4A/RIPK2",3
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/316","19/14528",0.00762798540492398,0.00762798540492398,0.385661059662715,"MTOR/LTA/TNF",3
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","5/316","57/14528",0.00784061317337273,0.00784061317337273,0.390405013194093,"MTOR/POU4F1/CCR1/TNF/CA2",5
"GO:0061028","GO:0061028","establishment of endothelial barrier","4/316","37/14528",0.00824226017911119,0.00824226017911119,0.404278653247213,"CDH5/SOX18/WNT7A/TNF",4
"GO:0070841","GO:0070841","inclusion body assembly","3/316","20/14528",0.00883155149787869,0.00883155149787869,0.419231399405985,"DNAJB2/HSPA1A/HSPA1B",3
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","6/316","82/14528",0.00886745143170136,0.00886745143170136,0.419231399405985,"POU4F1/CCR1/TNF/HSPA1A/HSPA1B/CA2",6
"GO:0030032","GO:0030032","lamellipodium assembly","5/316","59/14528",0.00905205682656954,0.00905205682656954,0.419231399405985,"MTOR/RHOD/CYFIP1/ARPC2/TWF2",5
"GO:0043489","GO:0043489","RNA stabilization","4/316","38/14528",0.00905738561496915,0.00905738561496915,0.419231399405985,"TARDBP/MTOR/HNRNPD/DND1",4
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","6/316","83/14528",0.00938868081420661,0.00938868081420661,0.428530138917442,"PSME2/HFE/TAP2/PSMB8/PSMB9/TAP1",6
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","8/316","136/14528",0.00977465577975623,0.00977465577975623,0.437685987892675,"RNF31/RIPK3/RNF25/TLR9/TNF/HSPA1A/HSPA1B/RIPK2",8
"GO:1903214","GO:1903214","regulation of protein targeting to mitochondrion","4/316","39/14528",0.00992332318831939,0.00992332318831939,0.437685987892675,"RNF31/USP36/BAP1/HSPA1L",4
"GO:0016579","GO:0016579","protein deubiquitination","11/316","224/14528",0.010055600321071,0.010055600321071,0.437685987892675,"PSME2/NEDD8/OTUB2/USP36/TANK/USP37/RNF123/BAP1/PSMB8/PSMB9/OTUD6B",11
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","9/316","165/14528",0.0101220141979023,0.0101220141979023,0.437685987892675,"POU4F1/IHH/ZBTB46/CCR1/TNF/HSPA1A/HSPA1B/CA2/RIPK2",9
"GO:0044106","GO:0044106","cellular amine metabolic process","7/316","111/14528",0.0106756197098026,0.0106756197098026,0.448140068861335,"SRM/PSME2/NR4A2/PNKD/NAAA/PSMB8/PSMB9",7
"GO:0021953","GO:0021953","central nervous system neuron differentiation","9/316","167/14528",0.0108981354166583,0.0108981354166583,0.448140068861335,"MYCBP2/POU4F1/NDEL1/NR4A2/WNT7A/OTP/ABT1/UNCX/EVX1",9
"GO:0034612","GO:0034612","response to tumor necrosis factor","12/316","258/14528",0.0110339802337948,0.0110339802337948,0.448140068861335,"PSME2/RNF31/GCH1/TANK/TRAIP/LTA/TNF/LTB/HSPA1A/HSPA1B/PSMB8/PSMB9",12
"GO:0009116","GO:0009116","nucleoside metabolic process","6/316","86/14528",0.011083242062511,0.011083242062511,0.448140068861335,"GMPR2/ERH/TK2/UPP2/UCKL1/GIMAP7",6
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","6/316","86/14528",0.011083242062511,0.011083242062511,0.448140068861335,"FBXO2/FBXO44/FBXO6/PSME2/PSMB8/PSMB9",6
"GO:0006997","GO:0006997","nucleus organization","7/316","112/14528",0.0111819703280903,0.0111819703280903,0.448140068861335,"TARDBP/FAM118B/EMG1/CHMP4A/USP36/NDEL1/LEMD2",7
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","6/316","87/14528",0.0116932227074651,0.0116932227074651,0.452841657756125,"ACTR10/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DMB",6
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","4/316","41/14528",0.011812174472885,0.011812174472885,0.452841657756125,"C1RL/C1R/LTA/TNF",4
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","4/316","41/14528",0.011812174472885,0.011812174472885,0.452841657756125,"TARDBP/MTOR/HNRNPD/DND1",4
"GO:0002479","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","5/316","63/14528",0.0118504687503765,0.0118504687503765,0.452841657756125,"PSME2/TAP2/PSMB8/PSMB9/TAP1",5
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","5/316","64/14528",0.0126322913759976,0.0126322913759976,0.477168949496243,"RPL5/NOP2/RPL26/AAMP/SDAD1",5
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/316","89/14528",0.0129835216568103,0.0129835216568103,0.482898440452949,"ACTR10/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DMB",6
"GO:0006516","GO:0006516","glycoprotein catabolic process","3/316","23/14528",0.0130778549456428,0.0130778549456428,0.482898440452949,"FBXO2/FBXO44/FBXO6",3
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","5/316","65/14528",0.0134483043273556,0.0134483043273556,0.488114387420833,"MTOR/GLMN/RPL5/HSPA1A/HSPA1B",5
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","11/316","234/14528",0.0136045818573981,0.0136045818573981,0.488114387420833,"RNF31/RIPK3/PELI2/SECTM1/TANK/LIME1/TLR9/ANKRD17/NFKBIL1/TNF/RIPK2",11
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/316","90/14528",0.0136647013006345,0.0136647013006345,0.488114387420833,"ACTR10/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DMB",6
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","4/316","43/14528",0.0139173387917346,0.0139173387917346,0.491793228158408,"PPP1CA/TNF/HSPA1A/HSPA1B",4
"GO:0007020","GO:0007020","microtubule nucleation","3/316","24/14528",0.0147097859512379,0.0147097859512379,0.504079952746862,"NDEL1/HSPA1A/HSPA1B",3
"GO:0099563","GO:0099563","modification of synaptic structure","3/316","24/14528",0.0147097859512379,0.0147097859512379,0.504079952746862,"CYFIP1/STAU1/CAMKV",3
"GO:0016311","GO:0016311","dephosphorylation","16/316","402/14528",0.0150325382190349,0.0150325382190349,0.504079952746862,"MTOR/RPAP2/PPP1CA/RBM26/APEX1/THTPA/MDP1/RIPK3/CDKN3/PTPN21/CALM1/CDH5/PTPRN/DUSP7/PPP1R11/TNF",16
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","4/316","44/14528",0.0150534566914189,0.0150534566914189,0.504079952746862,"TLR9/TNF/HSPA1A/HSPA1B",4
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","4/316","44/14528",0.0150534566914189,0.0150534566914189,0.504079952746862,"GAPDH/PPBP/CXCL3/CXCL2",4
"GO:0042590","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","5/316","67/14528",0.0151853682113524,0.0151853682113524,0.504079952746862,"PSME2/TAP2/PSMB8/PSMB9/TAP1",5
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","11/316","240/14528",0.0161474733391501,0.0161474733391501,0.515680289007795,"PSME2/RNF31/TANK/TRAIP/LTA/TNF/LTB/HSPA1A/HSPA1B/PSMB8/PSMB9",11
"GO:0031638","GO:0031638","zymogen activation","4/316","45/14528",0.0162464413245386,0.0162464413245386,0.515680289007795,"C1RL/C1R/CIDEB/RIPK2",4
"GO:0070671","GO:0070671","response to interleukin-12","4/316","45/14528",0.0162464413245386,0.0162464413245386,0.515680289007795,"AIP/PSME2/HNRNPA2B1/RIPK2",4
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding","3/316","25/14528",0.0164516552462587,0.0164516552462587,0.515680289007795,"HSPA1A/HSPA1L/HSPA1B",3
"GO:1903706","GO:1903706","regulation of hemopoiesis","16/316","407/14528",0.0166999057922766,0.0166999057922766,0.515680289007795,"MTOR/POU4F1/PSME2/IHH/ZBTB46/CCR1/TLR9/TNF/HSPA1A/HSPA1B/PSMB8/PSMB9/TMEM176A/TMEM176B/CA2/RIPK2",16
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","15/316","373/14528",0.016757293409597,0.016757293409597,0.515680289007795,"EXOSC10/URB2/EIF3I/RPL5/NOP2/EMG1/USP36/RPL26/AAMP/PRPF6/RBM5/SDAD1/WDR55/ABT1/DDX39B",15
"GO:0030433","GO:0030433","ubiquitin-dependent ERAD pathway","5/316","69/14528",0.0170664109076087,0.0170664109076087,0.515680289007795,"FBXO2/FBXO44/FBXO6/UBE4A/DNAJB2",5
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","15/316","374/14528",0.0171254371613482,0.0171254371613482,0.515680289007795,"FBXO2/FBXO44/FBXO6/GLMN/UBE4A/DCAF11/PSME2/UBE3A/DNAJB2/HFE/HSPA1A/HSPA1B/PSMB8/PSMB9/WWP1",15
"GO:0006470","GO:0006470","protein dephosphorylation","12/316","276/14528",0.017917867815775,0.017917867815775,0.515680289007795,"MTOR/RPAP2/PPP1CA/MDP1/CDKN3/PTPN21/CALM1/CDH5/PTPRN/DUSP7/PPP1R11/TNF",12
"GO:0016242","GO:0016242","negative regulation of macroautophagy","3/316","26/14528",0.0183041299438733,0.0183041299438733,0.515680289007795,"MTOR/CHMP4A/USP36",3
"GO:0051930","GO:0051930","regulation of sensory perception of pain","3/316","26/14528",0.0183041299438733,0.0183041299438733,0.515680289007795,"MTOR/ZFHX2/OPRL1",3
"GO:0071108","GO:0071108","protein K48-linked deubiquitination","3/316","26/14528",0.0183041299438733,0.0183041299438733,0.515680289007795,"OTUB2/USP37/BAP1",3
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","3/316","26/14528",0.0183041299438733,0.0183041299438733,0.515680289007795,"MTOR/ARPC2/TWF2",3
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","4/316","47/14528",0.0188061972434272,0.0188061972434272,0.515680289007795,"TARDBP/MTOR/HNRNPD/DND1",4
"GO:0002923","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"LTA/TNF",2
"GO:0006222","GO:0006222","UMP biosynthetic process","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"UPP2/UCKL1",2
"GO:0009173","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"UPP2/UCKL1",2
"GO:0009174","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"UPP2/UCKL1",2
"GO:0034244","GO:0034244","negative regulation of transcription elongation from RNA polymerase II promoter","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"EAPP/RNF168",2
"GO:0046049","GO:0046049","UMP metabolic process","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"UPP2/UCKL1",2
"GO:1902474","GO:1902474","positive regulation of protein localization to synapse","2/316","10/14528",0.0189109445447068,0.0189109445447068,0.515680289007795,"CLSTN3/WNT7A",2
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","11/316","246/14528",0.0190314008946625,0.0190314008946625,0.515680289007795,"MTOR/POU4F1/IHH/ZBTB46/CCR1/TLR9/TNF/TMEM176A/TMEM176B/CA2/RIPK2",11
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","6/316","97/14528",0.0191439287303022,0.0191439287303022,0.515680289007795,"C1RL/C1R/RNF168/LTA/TNF/NBN",6
"GO:0034250","GO:0034250","positive regulation of cellular amide metabolic process","7/316","125/14528",0.0194399208418908,0.0194399208418908,0.519396087876619,"MTOR/RPL5/RPUSD4/RPL26/HNRNPD/DDX39B/TNF",7
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","5/316","72/14528",0.020167574424326,0.020167574424326,0.523334499026142,"IRF9/TRIM31/HLA-DRA/HLA-DQA2/HLA-DQB2",5
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","5/316","72/14528",0.020167574424326,0.020167574424326,0.523334499026142,"MTOR/GLMN/RPL5/HSPA1A/HSPA1B",5
"GO:0051931","GO:0051931","regulation of sensory perception","3/316","27/14528",0.0202676632800678,0.0202676632800678,0.523334499026142,"MTOR/ZFHX2/OPRL1",3
