"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048568","GO:0048568","embryonic organ development","29/352","378/13811",1.27636328801186e-07,1.27636328801186e-07,1.80303108685465e-05,"ALX1/DLX5/EFEMP1/EGFR/FGF10/FOXF1/FOXF2/FRZB/GBX2/HOXA11/HOXC11/HOXC9/IFT57/IHH/LRIG3/MAFB/MYF5/MYO3A/PAX6/PRRX1/SOX17/SOX9/TBX20/TBX3/TCF21/WNT2/YAP1/ZIC1/ZNF568",29
"GO:0030326","GO:0030326","embryonic limb morphogenesis","15/352","112/13811",1.54209072785106e-07,1.54209072785106e-07,1.98036914524031e-05,"ALX1/CYP26B1/DKK1/DLX5/HOXA11/HOXA9/HOXC11/HOXD12/HOXD13/IHH/MSX2/PRRX1/TBX3/TBX5/WNT7A",15
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","15/352","112/13811",1.54209072785106e-07,1.54209072785106e-07,1.98036914524031e-05,"ALX1/CYP26B1/DKK1/DLX5/HOXA11/HOXA9/HOXC11/HOXD12/HOXD13/IHH/MSX2/PRRX1/TBX3/TBX5/WNT7A",15
"GO:0001709","GO:0001709","cell fate determination","9/352","37/13811",2.71410616377868e-07,2.71410616377868e-07,3.33394093527779e-05,"ASCL1/CYP26B1/EBF2/FEZF2/MYOD1/PAX6/PRRX1/SOX17/WNT7A",9
"GO:0007423","GO:0007423","sensory organ development","33/352","491/13811",3.74520922049761e-07,3.74520922049761e-07,4.40883401219981e-05,"ADAMTS18/ASCL1/COL4A1/CYP26B1/DLX5/EFEMP1/EGFR/FAT1/FGF10/FOXF2/FRZB/GABRA5/GBX2/HCN1/HOXC13/IHH/LIN7A/LRIG3/MAFB/MYF5/MYO3A/PAX6/PCDH15/PRRX1/PTF1A/SOX1/SOX2/SOX9/TFAP2B/VAX1/WNT2/WNT7A/ZIC1",33
"GO:0001964","GO:0001964","startle response","7/352","22/13811",8.070670989159e-07,8.070670989159e-07,9.12070776206431e-05,"CSMD1/CTNNA2/DRD1/GLRA1/GRIN2A/GRIN3A/SLC6A3",7
"GO:0007416","GO:0007416","synapse assembly","16/352","145/13811",8.82262716726223e-07,8.82262716726223e-07,9.58701672750276e-05,"CBLN1/CDH2/DKK1/DRD1/GABRA1/GAP43/LRFN5/LRRC4B/LRRTM1/MAGI2/PCDH17/PCDHB16/PCDHB2/PCDHB3/SLITRK3/WNT7A",16
"GO:0001501","GO:0001501","skeletal system development","30/352","442/13811",1.06213698214337e-06,1.06213698214337e-06,0.000104726210091407,"ALX1/AXIN2/CDH11/COL27A1/CYP26B1/DLX5/EFEMP1/FRZB/HOXA11/HOXA9/HOXC11/HOXC5/HOXC6/HOXC9/HOXD12/HOXD13/IFT80/IHH/LTBP3/MSX2/MYF5/NFIB/PAX1/PAX7/PRRX1/SFRP1/SOX9/TBX3/TLL1/WNT7A",30
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","17/352","165/13811",1.06399174563098e-06,1.06399174563098e-06,0.000104726210091407,"COL4A1/FGF10/FOXF1/GBX2/HOXA11/HOXD13/IHH/MSX2/NTN4/SFRP1/SLIT2/SOX9/TBX20/TBX3/TCF21/WNT2/YAP1",17
"GO:0021879","GO:0021879","forebrain neuron differentiation","9/352","43/13811",1.07496538301724e-06,1.07496538301724e-06,0.000104726210091407,"ASCL1/DLX5/FEZF2/GBX2/LHX5/PAX6/ROBO1/SLIT2/SOX1",9
"GO:0007610","GO:0007610","behavior","32/352","495/13811",1.32582566415773e-06,1.32582566415773e-06,0.000124860213424539,"BRINP1/CHL1/DACH1/DKK1/DMRTA1/DRD1/EGFR/ETV1/FEZF2/GABRA5/GLRA1/GRIN2A/HTR1A/HTR1B/KLHL1/LMX1A/LRRTM1/MTNR1A/MYH14/NETO1/NPY1R/NPY5R/NTF3/PCDH17/PJA2/RELN/SHC3/SLC6A3/SORCS3/TAC1/TACR3/ZIC1",32
"GO:0007409","GO:0007409","axonogenesis","28/352","403/13811",1.55979038809511e-06,1.55979038809511e-06,0.00014215542959753,"CDH11/CDH2/CHL1/COL25A1/CTNNA2/DLX5/EPHA6/ETV1/FEZF1/FEZF2/GAP43/GBX2/GFRA1/GSK3B/ISLR2/LAMA2/LMX1A/LRRC4C/NFIB/NTN4/PAX6/RELN/ROBO1/SHC3/SLIT2/SLITRK3/VAX1/WNT7A",28
"GO:0048663","GO:0048663","neuron fate commitment","10/352","59/13811",2.10592169170268e-06,2.10592169170268e-06,0.000185930717780592,"ASCL1/DBX1/FEZF2/IHH/PAX6/PAX7/PRRX1/PTF1A/SOX1/ZNF521",10
"GO:0021537","GO:0021537","telencephalon development","19/352","213/13811",2.24115483814551e-06,2.24115483814551e-06,0.000191874308950001,"ASCL1/CDH2/CRTAC1/DLX5/DRD1/EGFR/EMX2/FEZF1/FEZF2/GSK3B/LHX5/LMX1A/NFIB/PAX6/RELN/RFX4/ROBO1/SLIT2/TMEM108",19
"GO:0061564","GO:0061564","axon development","29/352","438/13811",2.65203128974819e-06,2.65203128974819e-06,0.00022037312636793,"CDH11/CDH2/CHL1/COL25A1/CRTAC1/CTNNA2/DLX5/EPHA6/ETV1/FEZF1/FEZF2/GAP43/GBX2/GFRA1/GSK3B/ISLR2/LAMA2/LMX1A/LRRC4C/NFIB/NTN4/PAX6/RELN/ROBO1/SHC3/SLIT2/SLITRK3/VAX1/WNT7A",29
"GO:0001763","GO:0001763","morphogenesis of a branching structure","17/352","177/13811",2.82272263782913e-06,2.82272263782913e-06,0.000227855264960402,"COL4A1/FGF10/FOXF1/GBX2/HOXA11/HOXD13/IHH/MSX2/NTN4/SFRP1/SLIT2/SOX9/TBX20/TBX3/TCF21/WNT2/YAP1",17
"GO:0097485","GO:0097485","neuron projection guidance","20/352","242/13811",3.9396931633074e-06,3.9396931633074e-06,0.000309185276325061,"CHL1/DLX5/DPYSL4/EPHA6/ETV1/FEZF1/FEZF2/GAP43/GBX2/GFRA1/LAMA2/LMX1A/NFIB/NTN4/PAX6/RELN/ROBO1/SHC3/SLIT2/VAX1",20
"GO:0021872","GO:0021872","forebrain generation of neurons","9/352","53/13811",6.74833459623174e-06,6.74833459623174e-06,0.000515292462483243,"ASCL1/DLX5/FEZF2/GBX2/LHX5/PAX6/ROBO1/SLIT2/SOX1",9
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","11/352","82/13811",7.00052991128119e-06,7.00052991128119e-06,0.000520482611686391,"ASCL1/DBX1/GREM2/HOXA11/PAX6/PAX7/RFX4/SFRP1/SOX1/TBX20/WNT7A",11
"GO:0048705","GO:0048705","skeletal system morphogenesis","18/352","210/13811",7.25880801327433e-06,7.25880801327433e-06,0.000525847252567565,"ALX1/AXIN2/COL27A1/CYP26B1/DLX5/HOXA11/HOXC11/HOXC9/IFT80/IHH/LTBP3/MSX2/MYF5/PAX1/PRRX1/SFRP1/SOX9/WNT7A",18
"GO:0021511","GO:0021511","spinal cord patterning","6/352","20/13811",7.52425788537759e-06,7.52425788537759e-06,0.000531450214851407,"ASCL1/DBX1/PAX6/RELN/RFX4/SOX1",6
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","14/352","134/13811",8.11753889174892e-06,8.11753889174892e-06,0.000559370330820388,"COL4A1/FGF10/FOXF1/GBX2/HOXA11/IHH/MSX2/SLIT2/SOX9/TBX20/TBX3/TCF21/WNT2/YAP1",14
"GO:0001759","GO:0001759","organ induction","6/352","21/13811",1.03089518772398e-05,1.03089518772398e-05,0.000693464331792272,"DKK1/FGF10/HOXA11/HOXC11/ROBO1/WNT2",6
"GO:0048546","GO:0048546","digestive tract morphogenesis","8/352","43/13811",1.09358681364362e-05,1.09358681364362e-05,0.00071852803128996,"EGFR/FGF10/FOXF1/HOXD13/IHH/SFRP1/SOX17/TCF21",8
"GO:0002009","GO:0002009","morphogenesis of an epithelium","29/352","475/13811",1.27149966044393e-05,1.27149966044393e-05,0.000802720358206637,"ALX1/COL4A1/DKK1/EGFR/FGF10/FOXF1/FOXF2/FOXQ1/FRZB/GBX2/HOXA11/HOXD13/IFT57/IHH/MAGI2/MSX2/NTN4/PDPN/SFRP1/SLIT2/SOX17/SOX9/TBX20/TBX3/TBX5/TCF21/WNT2/WNT7A/YAP1",29
"GO:0031128","GO:0031128","developmental induction","7/352","32/13811",1.27855049602585e-05,1.27855049602585e-05,0.000802720358206637,"DKK1/FGF10/HOXA11/HOXC11/ROBO1/SOX9/WNT2",7
"GO:0007411","GO:0007411","axon guidance","19/352","241/13811",1.35114916858128e-05,1.35114916858128e-05,0.000829859123220171,"CHL1/DLX5/EPHA6/ETV1/FEZF1/FEZF2/GAP43/GBX2/GFRA1/LAMA2/LMX1A/NFIB/NTN4/PAX6/RELN/ROBO1/SHC3/SLIT2/VAX1",19
"GO:0060485","GO:0060485","mesenchyme development","19/352","242/13811",1.43270260890755e-05,1.43270260890755e-05,0.000861225935567273,"ALX1/AXIN2/FGF10/FOXF1/FOXF2/FRZB/GBX2/GSK3B/MSX2/PAX1/PDPN/ROBO1/SFRP1/SOX9/TBX20/TBX5/TCF21/WNT2/YAP1",19
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","8/352","45/13811",1.55497167815529e-05,1.55497167815529e-05,0.000915250873721228,"CDH11/CDH13/CDH2/CDH7/CDH8/PCDHB16/PCDHB2/PCDHB3",8
"GO:0010092","GO:0010092","specification of animal organ identity","7/352","33/13811",1.58756178990585e-05,1.58756178990585e-05,0.000915363231816824,"AXIN2/DKK1/FGF10/HOXA11/HOXC11/ROBO1/WNT2",7
"GO:0048645","GO:0048645","animal organ formation","9/352","59/13811",1.67260514531455e-05,1.67260514531455e-05,0.000945109938952477,"AXIN2/DKK1/FGF10/HOXA11/HOXC11/ROBO1/SOX17/TBX5/WNT2",9
"GO:0051216","GO:0051216","cartilage development","16/352","182/13811",1.70633917475514e-05,1.70633917475514e-05,0.000945266118687881,"ALX1/AXIN2/COL27A1/EFEMP1/FRZB/HOXA11/IFT80/IHH/LTBP3/MSX2/MYF5/NFIB/PAX7/PRRX1/SOX9/WNT7A",16
"GO:0003156","GO:0003156","regulation of animal organ formation","7/352","34/13811",1.95578517192868e-05,1.95578517192868e-05,0.00106261688288594,"DKK1/FGF10/HOXA11/HOXC11/ROBO1/TBX5/WNT2",7
"GO:0021543","GO:0021543","pallium development","14/352","145/13811",2.01074744257717e-05,2.01074744257717e-05,0.00107186616402723,"ASCL1/CDH2/DRD1/EGFR/EMX2/FEZF2/GSK3B/LHX5/LMX1A/PAX6/RELN/ROBO1/SLIT2/TMEM108",14
"GO:0099054","GO:0099054","presynapse assembly","7/352","35/13811",2.39171669312145e-05,2.39171669312145e-05,0.0012513387142959,"CBLN1/DKK1/LRFN5/LRRTM1/PCDH17/SLITRK3/WNT7A",7
"GO:0035136","GO:0035136","forelimb morphogenesis","7/352","36/13811",2.90466492177474e-05,2.90466492177474e-05,0.00147795057155496,"HOXA11/HOXA9/MSX2/TBX3/TBX5/TFAP2B/WNT7A",7
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","10/352","79/13811",3.07370336077345e-05,3.07370336077345e-05,0.00147795057155496,"CDH2/CDH8/DKK1/DRD1/EGFR/GRIK3/GRM3/HTR1B/RELN/SHC3",10
"GO:0099068","GO:0099068","postsynapse assembly","6/352","25/13811",3.08640572040445e-05,3.08640572040445e-05,0.00147795057155496,"CBLN1/CDH2/GAP43/LRRTM1/MAGI2/WNT7A",6
"GO:0099174","GO:0099174","regulation of presynapse organization","6/352","25/13811",3.08640572040445e-05,3.08640572040445e-05,0.00147795057155496,"CBLN1/DKK1/LRFN5/LRRTM1/SLITRK3/WNT7A",6
"GO:1905606","GO:1905606","regulation of presynapse assembly","6/352","25/13811",3.08640572040445e-05,3.08640572040445e-05,0.00147795057155496,"CBLN1/DKK1/LRFN5/LRRTM1/SLITRK3/WNT7A",6
"GO:0042391","GO:0042391","regulation of membrane potential","23/352","352/13811",3.61490566161911e-05,3.61490566161911e-05,0.00165053311524641,"CBLN1/DRD1/FGF14/GABRA1/GABRA5/GABRA6/GLRA1/GLRA3/GRIK3/GRIN2A/GRIN3A/GSK3B/HCN1/IGSF9B/MYH14/NALCN/NETO1/NUP155/RELN/TAC1/TCL1A/TMEM108/WNT7A",23
"GO:0021542","GO:0021542","dentate gyrus development","5/352","16/13811",3.62207155320467e-05,3.62207155320467e-05,0.00165053311524641,"DRD1/EMX2/FEZF2/LMX1A/TMEM108",5
"GO:0042693","GO:0042693","muscle cell fate commitment","5/352","16/13811",3.62207155320467e-05,3.62207155320467e-05,0.00165053311524641,"DKK1/FGF10/MYF5/MYOD1/TBX3",5
"GO:0032526","GO:0032526","response to retinoic acid","11/352","98/13811",3.89591734058962e-05,3.89591734058962e-05,0.00174714154421763,"ASCL1/BRINP1/BRINP2/BRINP3/CYP26B1/DKK1/RXRG/SOX9/WNT2/YAP1/YES1",11
"GO:0072001","GO:0072001","renal system development","19/352","261/13811",4.09548051728882e-05,4.09548051728882e-05,0.00180793909677684,"ANGPT1/COL4A1/COL4A3/COL4A4/CYP26B1/EMX2/FGF10/FOXF1/HOXA11/HOXC11/MAGI2/SFRP1/SIM1/SLIT2/SOX17/SOX9/TCF21/TFAP2B/YAP1",19
"GO:0099172","GO:0099172","presynapse organization","7/352","38/13811",4.20311981622701e-05,4.20311981622701e-05,0.0018260303397753,"CBLN1/DKK1/LRFN5/LRRTM1/PCDH17/SLITRK3/WNT7A",7
"GO:0007218","GO:0007218","neuropeptide signaling pathway","10/352","82/13811",4.26572661340952e-05,4.26572661340952e-05,0.0018260303397753,"GLRA1/GLRA3/GPR149/NPFFR2/NPY1R/NPY5R/QRFPR/SORCS3/SSTR1/TAC1",10
"GO:0060349","GO:0060349","bone morphogenesis","11/352","100/13811",4.70636547874918e-05,4.70636547874918e-05,0.00197691375521807,"AXIN2/COL27A1/CYP26B1/DLX5/HOXA11/IFT80/IHH/LTBP3/MSX2/PAX1/SOX9",11
"GO:0021954","GO:0021954","central nervous system neuron development","9/352","67/13811",4.75814562545035e-05,4.75814562545035e-05,0.00197691375521807,"ASCL1/CDH11/DRD1/FEZF2/GBX2/NFIB/ROBO1/SLIT2/SOX1",9
"GO:0060487","GO:0060487","lung epithelial cell differentiation","5/352","17/13811",5.0244598465187e-05,5.0244598465187e-05,0.00205730743372329,"ASCL1/FGF10/NFIB/SOX9/YAP1",5
"GO:0042733","GO:0042733","embryonic digit morphogenesis","8/352","54/13811",6.14768582807191e-05,6.14768582807191e-05,0.002449168567825,"HOXA11/HOXC11/HOXD12/HOXD13/IHH/MSX2/TBX3/WNT7A",8
"GO:0003401","GO:0003401","axis elongation","6/352","28/13811",6.15485916169137e-05,6.15485916169137e-05,0.002449168567825,"FGF10/HOXD13/MAGI2/SFRP1/SOX9/YAP1",6
"GO:0003007","GO:0003007","heart morphogenesis","17/352","225/13811",6.54834368315229e-05,6.54834368315229e-05,0.00256617487911133,"AXIN2/DKK1/FOXF1/IFT57/IHH/MSX2/NPY1R/NPY5R/ROBO1/SLIT2/SOX17/SOX9/TBX20/TBX3/TBX5/WNT2/YAP1",17
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","28/352","494/13811",6.74044409482197e-05,6.74044409482197e-05,0.00256617487911133,"CDH11/CDH2/CHL1/COL25A1/CTNNA2/DLX5/EPHA6/ETV1/FEZF1/FEZF2/GAP43/GBX2/GFRA1/GSK3B/ISLR2/LAMA2/LMX1A/LRRC4C/NFIB/NTN4/PAX6/RELN/ROBO1/SHC3/SLIT2/SLITRK3/VAX1/WNT7A",28
"GO:0021513","GO:0021513","spinal cord dorsal/ventral patterning","5/352","18/13811",6.81221908109843e-05,6.81221908109843e-05,0.00256617487911133,"ASCL1/DBX1/PAX6/RFX4/SOX1",5
"GO:0060479","GO:0060479","lung cell differentiation","5/352","18/13811",6.81221908109843e-05,6.81221908109843e-05,0.00256617487911133,"ASCL1/FGF10/NFIB/SOX9/YAP1",5
"GO:0001655","GO:0001655","urogenital system development","20/352","296/13811",7.36014547050415e-05,7.36014547050415e-05,0.00271245856323535,"ANGPT1/COL4A1/COL4A3/COL4A4/CYP26B1/EMX2/FGF10/FOXF1/HOXA11/HOXC11/HOXD13/MAGI2/SFRP1/SIM1/SLIT2/SOX17/SOX9/TCF21/TFAP2B/YAP1",20
"GO:0002062","GO:0002062","chondrocyte differentiation","11/352","105/13811",7.39256124816192e-05,7.39256124816192e-05,0.00271245856323535,"AXIN2/COL27A1/EFEMP1/HOXA11/IFT80/IHH/LTBP3/MSX2/NFIB/SOX9/WNT7A",11
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","6/352","29/13811",7.59528221612366e-05,7.59528221612366e-05,0.00271628747076295,"HOXA11/HOXA9/MSX2/TBX3/TBX5/WNT7A",6
"GO:0099084","GO:0099084","postsynaptic specialization organization","6/352","29/13811",7.59528221612366e-05,7.59528221612366e-05,0.00271628747076295,"CBLN1/CDH2/GAP43/LRRTM1/RELN/TMEM108",6
"GO:0050803","GO:0050803","regulation of synapse structure or activity","15/352","185/13811",7.94387770055204e-05,7.94387770055204e-05,0.00280544312477391,"CBLN1/CDH2/CDH8/CTNNA2/DKK1/GAP43/ITSN1/LRFN5/LRRC4B/LRRTM1/RELN/SHISA6/SLITRK3/SYBU/WNT7A",15
"GO:0030902","GO:0030902","hindbrain development","12/352","126/13811",8.9474739877713e-05,8.9474739877713e-05,0.00312086032270022,"ASCL1/CBLN1/CTNNA2/GBX2/KLHL1/LHX5/LMX1A/MAFB/NFIB/PTF1A/SSTR1/WNT7A",12
"GO:0034329","GO:0034329","cell junction assembly","22/352","349/13811",9.06792373489e-05,9.06792373489e-05,0.00312430132277853,"CBLN1/CDH11/CDH13/CDH2/CDH7/CDH8/DKK1/DRD1/EPB41L3/GABRA1/GAP43/LRFN5/LRRC4B/LRRTM1/MAGI2/PCDH17/PCDHB16/PCDHB2/PCDHB3/SFRP1/SLITRK3/WNT7A",22
"GO:0042472","GO:0042472","inner ear morphogenesis","10/352","90/13811",9.52650803450499e-05,9.52650803450499e-05,0.00324275809316568,"DLX5/FGF10/FRZB/GBX2/LRIG3/MAFB/MYO3A/PRRX1/SOX9/ZIC1",10
"GO:0048732","GO:0048732","gland development","23/352","377/13811",0.000103047983598637,0.000103047983598637,0.00343779027579454,"ASCL1/EGFR/FGF10/FOXF1/FRZB/HOXA9/HOXD13/IHH/MAFB/MSX2/NFIB/NTN4/PAX1/PAX6/PTF1A/ROBO1/SFRP1/SLC6A3/SOX2/SOX9/TBX3/TCF21/WNT2",23
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","8/352","58/13811",0.000103658051834535,0.000103658051834535,0.00343779027579454,"CDH2/DKK1/DRD1/EGFR/GRIK3/GRM3/HTR1B/RELN",8
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","10/352","91/13811",0.000104645106383165,0.000104645106383165,0.00343779027579454,"CBLN1/GLRA1/GLRA3/GRIN2A/GSK3B/IGSF9B/NETO1/RELN/TMEM108/WNT7A",10
"GO:0061448","GO:0061448","connective tissue development","17/352","234/13811",0.000106209896694599,0.000106209896694599,0.00344909089810411,"ALX1/AXIN2/COL27A1/EBF2/EFEMP1/FRZB/HOXA11/IFT80/IHH/LTBP3/MSX2/MYF5/NFIB/PAX7/PRRX1/SOX9/WNT7A",17
"GO:0035272","GO:0035272","exocrine system development","7/352","44/13811",0.00011192698625706,0.00011192698625706,0.00354010291243544,"EGFR/FGF10/NFIB/NTN4/PAX6/PTF1A/SOX9",7
