"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","69/2398","223/14528",5.69714752058366e-08,5.69714752058366e-08,2.78860378639095e-05,"TNFRSF1B/RORC/ZBTB7B/SEMA4A/CD1D/SLAMF6/FCER1G/DENND1B/IL10/C4BPB/CR2/HLX/MBL2/PRF1/GATA3/HRAS/CLCF1/TCIRG1/IL18BP/SWAP70/P2RX7/IL23A/CD4/PTPN6/C1RL/C1R/ZBTB1/BATF/RAB27A/IL27/CD19/SPN/ATAD5/MIR21/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/BCL3/GZMM/IL18RAP/FZD5/SLC11A1/INPP5D/LOXL3/SLA2/CD40/AIRE/IGLL1/TNFRSF13C/RFTN1/DLG1/TREX1/CFI/CD74/IL12B/MEF2C/HFE/BTN3A2/GNL1/MICA/MICB/LTA/TNF/C2/C4B/FAM49B/TSTA3",69
"GO:0051249","GO:0051249","regulation of lymphocyte activation","101/2398","370/14528",8.02171632225103e-08,8.02171632225103e-08,3.59921745511527e-05,"TNFRSF4/TNFRSF18/CD2/TNFRSF1B/PGLYRP4/ZBTB7B/CD1D/SLAMF8/LAX1/SOX13/IL10/HLX/RUNX3/LCK/IL2RA/DLG5/GATA3/CD6/CD5/CCDC88B/CLCF1/LRRC32/IL23A/LAG3/CD4/PTPN6/IRS2/MMP14/LGALS3/ZBTB1/ZFP36L1/SOCS1/IL27/CD19/LAT/SPN/CORO1A/PYCARD/NOD2/AP1G1/ATAD5/CCL5/RARA/CCR7/MIR21/PRKAR1A/BCL2/RASAL3/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/TMIGD2/TARM1/TNFSF14/VAV1/CD320/NCK2/CTLA4/INHA/INPP5D/LOXL3/ZAP70/SIRPA/SLA2/SRC/CD40/SOD1/IGLL1/MIF/RHBDD3/LGALS1/GRAP2/TNFRSF13C/BTLA/DLG1/TGFBR2/TREX1/TLR9/MZB1/CD74/IL12B/MEF2C/PRDM1/MYB/HFE/MICA/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/RAC1/FAM49B/TOX/PAG1/TNFSF8/NRARP/PDCD1LG2",101
"GO:0002694","GO:0002694","regulation of leukocyte activation","113/2398","436/14528",2.7023374096164e-07,2.7023374096164e-07,0.00011192271943472,"TNFRSF4/TNFRSF18/CD2/NPPA/TNFRSF1B/PGLYRP4/ZBTB7B/CD1D/SLAMF8/FCER1G/LAX1/SOX13/IL10/HLX/RUNX3/LCK/IL2RA/DLG5/GATA3/NR1H3/CD6/CD5/CCDC88B/CLCF1/LRRC32/IL23A/LAG3/CD4/PTPN6/IRS2/MMP14/LGALS3/ZBTB1/ZFP36L1/FES/SOCS1/IL27/CD19/LAT/SPN/CORO1A/PYCARD/NOD2/CX3CL1/AP1G1/ABR/ATAD5/CCL5/RARA/CCR7/MIR21/PRKAR1A/BCL2/RASAL3/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/TMIGD2/TARM1/TNFSF14/VAV1/STXBP2/CD320/NCK2/CTLA4/INHA/INPP5D/LOXL3/ZAP70/SIRPA/CST7/SLA2/SRC/CD40/SOD1/ITGB2/IGLL1/MIF/RHBDD3/LGALS1/GRAP2/TNFRSF13C/BTLA/DLG1/TGFBR2/TREX1/TLR9/FER/MZB1/CD74/IL12B/IL31RA/MEF2C/PRDM1/MYB/HFE/MICA/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/GPER1/RAC1/FAM49B/TOX/PAG1/TNFSF8/NRARP/PDCD1LG2",113
"GO:0050865","GO:0050865","regulation of cell activation","120/2398","475/14528",4.97992124361736e-07,4.97992124361736e-07,0.000191521031286487,"TNFRSF4/TNFRSF18/CD2/NPPA/TNFRSF1B/PGLYRP4/ZBTB7B/CD1D/SLAMF8/FCER1G/LAX1/SOX13/IL10/HLX/RUNX3/RPS6KA1/LCK/IL2RA/DLG5/GATA3/NR1H3/CD6/CD5/CCDC88B/CLCF1/LRRC32/SH2B3/IL23A/CD9/LAG3/CD4/PTPN6/IRS2/MMP14/LGALS3/ZBTB1/ZFP36L1/FES/SOCS1/IL27/CD19/LAT/SPN/CORO1A/PYCARD/NOD2/CX3CL1/AP1G1/ABR/ATAD5/CCL5/RARA/CCR7/MIR21/PRKAR1A/CYGB/BCL2/MIR181C/RASAL3/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/TMIGD2/TARM1/TNFSF14/VAV1/STXBP2/CD320/NCK2/CTLA4/INHA/INPP5D/LOXL3/ZAP70/SIRPA/CST7/SLA2/SRC/CD40/SOD1/ITGB2/IGLL1/MIF/RHBDD3/LGALS1/GRAP2/TNFRSF13C/BTLA/DLG1/TGFBR2/TREX1/TLR9/FER/MZB1/CD74/IL12B/IL31RA/MEF2C/PRDM1/MYB/HFE/MICA/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/GPER1/PDGFA/RAC1/FAM49B/DMTN/TOX/PAG1/TNFSF8/NRARP/PDCD1LG2",120
"GO:0002449","GO:0002449","lymphocyte mediated immunity","63/2398","212/14528",1.02412999684795e-06,1.02412999684795e-06,0.000367608767289633,"TNFRSF1B/CD1D/SLAMF6/SLAMF7/FCER1G/DENND1B/IL10/C4BPB/CR2/LYST/MBL2/PRF1/GATA3/CLCF1/TCIRG1/SWAP70/P2RX7/IL23A/LAG3/PTPN6/C1RL/C1R/ZBTB1/BATF/RAB27A/CD19/CORO1A/AP1G1/CRK/ATAD5/ARRB2/IL12RB1/TGFB1/BCL3/GZMM/VAV1/IL18RAP/FZD5/SLC11A1/INPP5D/SLA2/CD40/AIRE/IGLL1/CD96/RFTN1/DLG1/TREX1/CFI/CD74/IL12B/HFE/BTN3A2/GNL1/MICA/MICB/LTA/TNF/NCR3/C2/C4B/FAM49B/TSTA3",63
"GO:0032609","GO:0032609","interferon-gamma production","36/2398","101/14528",2.34801055857383e-06,2.34801055857383e-06,0.000790136447835865,"CD2/PGLYRP4/SLAMF6/IL10/IL12RB2/ISG15/GATA3/HRAS/TCIRG1/IL23A/IL27/SPN/PYCARD/RARA/CCR7/IL12RB1/EBI3/BCL3/IL18RAP/FZD5/SLC11A1/INHA/SIRPA/TNFRSF13C/CD96/TLR9/HMHB1/IL12B/BTN3A2/TRIM27/LTA/TNF/HLA-DPB1/HLA-DPA1/FAM49B/PDCD1LG2",36
"GO:0046651","GO:0046651","lymphocyte proliferation","66/2398","232/14528",3.07343601480433e-06,3.07343601480433e-06,0.00097341332605103,"TNFRSF4/TNFRSF1B/ZBTB7B/CD1D/IL10/CR2/IL2RA/DLG5/MS4A1/CD6/CCDC88B/CLCF1/LRRC32/P2RX7/IL23A/CD4/PTPN6/IRS2/LGALS3/IL27/CD19/SPN/CORO1A/PYCARD/ATAD5/CCL5/MIR21/PRKAR1A/BCL2/RASAL3/JAK3/IL12RB1/TGFB1/EBI3/CD79A/TMIGD2/TNFSF14/CD320/NCK2/CTLA4/SLC11A1/INPP5D/ZAP70/CD40/MIF/TNFRSF13C/PLCL2/DLG1/TGFBR2/IMPDH2/TLR9/MZB1/CD74/IL12B/CD180/MEF2C/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/CCND3/TNFSF8/RPS6/PDCD1LG2",66
"GO:0050900","GO:0050900","leukocyte migration","94/2398","365/14528",3.6024365124433e-06,3.6024365124433e-06,0.00107757092170453,"S1PR1/TNFRSF18/CD58/CD2/S100A8/SHC1/SLAMF8/FCER1G/ATP1B1/IL10/CD34/LYST/LCK/CSF3R/AKIRIN1/GATA3/ESAM/VEGFB/SWAP70/ITGB7/IL23A/CD9/PTPN6/MMP14/SLC7A8/LGALS3/SPN/CORO1A/ITGAL/PYCARD/CX3CL1/CCL22/CKLF/SLC7A6/ABR/CRK/CCL1/CCL5/CCR7/SPNS2/TMEM102/SLC16A3/CALR/PLVAP/SLC7A10/MAG/TGFB1/CEACAM6/RPS19/C5AR2/C5AR1/ZNF580/TNFSF14/VAV1/PRTN3/ELANE/GYPC/CXCR4/CXCR2/CXCR1/INPP5D/GPC1/ZAP70/SIRPA/SRC/PLCG1/PREX1/AIRE/ITGB2/IL17RA/IGLL1/VPREB3/MIF/GCSAM/CD200R1/P2RY12/CX3CR1/JAGN1/KIT/FER/CD74/STK10/GOLPH3/PTGER4/TNF/AIF1/GPSM3/SERPINE1/RAC1/DOK2/TNFRSF10A/FUT7/B4GALT1/CREB3",94
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","67/2398","238/14528",3.85317541086872e-06,3.85317541086872e-06,0.00109191092668108,"TNFRSF4/ZBTB7B/CD1D/HLX/RUNX3/LCK/IL2RA/GATA3/CD6/CD5/CCDC88B/CLCF1/IL23A/CD4/PTPN6/IRS2/MMP14/ZBTB1/SOCS1/CORO1A/PYCARD/NOD2/AP1G1/ATAD5/CCL5/RARA/CCR7/MIR21/BCL2/RASAL3/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/TMIGD2/TNFSF14/VAV1/CD320/NCK2/CTLA4/INPP5D/ZAP70/SIRPA/SRC/CD40/IGLL1/MIF/LGALS1/GRAP2/TNFRSF13C/BTLA/TGFBR2/TLR9/CD74/IL12B/MEF2C/MYB/AIF1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/RAC1/FAM49B/TOX/PDCD1LG2",67
"GO:0032943","GO:0032943","mononuclear cell proliferation","66/2398","234/14528",4.22830834983143e-06,4.22830834983143e-06,0.00113830511628357,"TNFRSF4/TNFRSF1B/ZBTB7B/CD1D/IL10/CR2/IL2RA/DLG5/MS4A1/CD6/CCDC88B/CLCF1/LRRC32/P2RX7/IL23A/CD4/PTPN6/IRS2/LGALS3/IL27/CD19/SPN/CORO1A/PYCARD/ATAD5/CCL5/MIR21/PRKAR1A/BCL2/RASAL3/JAK3/IL12RB1/TGFB1/EBI3/CD79A/TMIGD2/TNFSF14/CD320/NCK2/CTLA4/SLC11A1/INPP5D/ZAP70/CD40/MIF/TNFRSF13C/PLCL2/DLG1/TGFBR2/IMPDH2/TLR9/MZB1/CD74/IL12B/CD180/MEF2C/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/CCND3/TNFSF8/RPS6/PDCD1LG2",66
"GO:0070661","GO:0070661","leukocyte proliferation","70/2398","254/14528",5.34258456017138e-06,5.34258456017138e-06,0.00136979047745747,"TNFRSF4/TNFRSF1B/ZBTB7B/CD1D/IL10/CR2/IL2RA/DLG5/MS4A1/CD6/CCDC88B/CLCF1/GSTP1/TCIRG1/LRRC32/P2RX7/IL23A/CD4/PTPN6/IRS2/LGALS3/IL27/CD19/SPN/CORO1A/PYCARD/CX3CL1/ATAD5/CCL5/MIR21/PRKAR1A/BCL2/RASAL3/JAK3/IL12RB1/TGFB1/EBI3/CD79A/TMIGD2/TNFSF14/CD320/NCK2/CTLA4/SLC11A1/INPP5D/ZAP70/CD40/MIF/TNFRSF13C/PLCL2/DLG1/TGFBR2/IMPDH2/TLR9/KIT/MZB1/CD74/IL12B/CD180/MEF2C/AIF1/LST1/HLA-DMB/HLA-DPB1/HLA-DPA1/CDKN1A/CCND3/TNFSF8/RPS6/PDCD1LG2",70
"GO:0050863","GO:0050863","regulation of T cell activation","75/2398","283/14528",1.16208331656727e-05,1.16208331656727e-05,0.00284404601159886,"TNFRSF18/CD2/TNFRSF1B/ZBTB7B/CD1D/LAX1/SOX13/IL10/HLX/RUNX3/LCK/IL2RA/DLG5/GATA3/CD6/CD5/CCDC88B/LRRC32/IL23A/LAG3/CD4/PTPN6/LGALS3/ZBTB1/SOCS1/IL27/LAT/SPN/CORO1A/PYCARD/NOD2/CCL5/RARA/CCR7/MIR21/PRKAR1A/RASAL3/JAK3/IL12RB1/NFKBID/TGFB1/EBI3/TMIGD2/TARM1/TNFSF14/VAV1/NCK2/CTLA4/LOXL3/ZAP70/SIRPA/SRC/SOD1/LGALS1/GRAP2/TNFRSF13C/BTLA/DLG1/TGFBR2/TREX1/CD74/IL12B/PRDM1/MYB/HFE/AIF1/HLA-DMB/HLA-DPB1/HLA-DPA1/RAC1/FAM49B/PAG1/TNFSF8/NRARP/PDCD1LG2",75
