"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_gene_id","entrezgene_id"
"65","ARHGEF10",-978.997645473826,1018.54574718014,-2.01467383851319,0.0493457929963872,0.635529760512677,-4.580931762149,"ENSG00000104728",9639
"66","ARHGEF10",-978.997645473826,1018.54574718014,-2.01467383851319,0.0493457929963872,0.635529760512677,-4.580931762149,"ENSG00000274726",9639
"67","ARHGEF35",-64.2155092612987,83.4135358713382,-2.21471094388483,0.0313769759730648,0.597442917071165,-4.57727964361093,"ENSG00000213214",445328
"68","ARHGEF35",-64.2155092612987,83.4135358713382,-2.21471094388483,0.0313769759730648,0.597442917071165,-4.57727964361093,"ENSG00000288422",445328
"69","ARID3A",-1036.9632983233,1749.7023291784,-3.74518270862782,0.000467877342880669,0.193645548205649,-4.54402177933238,"ENSG00000116017",1820
"70","ARSA",-883.080728718141,2070.12190755852,-2.58895183164039,0.0125820498944329,0.44756764470368,-4.56988028518306,"ENSG00000100299",410
"71","ART3",-99.726199748414,31.1098010745146,-2.05596088282702,0.0450384304021478,0.620666423760842,-4.58019722112342,"ENSG00000156219",419
"72","ASAP1",-18518.5625091559,21293.9649429849,-2.79636407359195,0.00732082378829183,0.391075842779068,-4.56551407618275,"ENSG00000153317",50807
"73","ASB2",-142.211255279496,149.08324578286,-3.64047840583471,0.000646155296335759,0.195328928331166,-4.54647000878365,"ENSG00000100628",51676
"74","ASB2",-142.211255279496,149.08324578286,-3.64047840583471,0.000646155296335759,0.195328928331166,-4.54647000878365,"ENSG00000278693",51676
"75","ASF1B",-430.978169539025,465.037142457616,-3.11393779763912,0.00305591951192265,0.304372921659095,-4.55854431702631,"ENSG00000288210",55723
"76","ASF1B",-430.978169539025,465.037142457616,-3.11393779763912,0.00305591951192265,0.304372921659095,-4.55854431702631,"ENSG00000105011",55723
"77","ASL",-1399.00881296995,4681.16435007911,-2.01438881043126,0.0493767262912425,0.63553414620463,-4.58093679699055,"ENSG00000126522",435
"78","ASMT",-34.5189633836712,51.1316894562978,-2.28625546120148,0.0265217085314401,0.568622351089015,-4.57591889536839,"ENSG00000196433",438
"79","ASRGL1",-506.487957185282,660.949287066379,-3.0100437884881,0.00409002595327505,0.340348771149021,-4.56085738357492,"ENSG00000162174",80150
"80","ASTL",-100.365440631793,102.233069876568,-3.0609424054147,0.00354814353469451,0.327612865252559,-4.55972781941017,"ENSG00000188886",431705
"81","ATAD2",-5492.72425699835,9949.43675180028,-3.0610287972534,0.00354728380740271,0.327612865252559,-4.5597258961211,"ENSG00000156802",29028
"82","ATG16L2",-7029.29353934145,16078.5061454671,-3.30075563469095,0.0017858703204858,0.270810368581859,-4.55431858619827,"ENSG00000168010",89849
"83","ATG7",-3036.86140259931,5561.0930718666,-3.35131128265209,0.00153998012851978,0.258141616747216,-4.55316238281145,"ENSG00000197548",10533
"84","ATP8B3",-776.994566969131,1045.07270307303,-4.02600072718589,0.000192958674978153,0.175326654311895,-4.53742065938774,"ENSG00000130270",148229
"85","ATP8B5P",-3.82569193327767,3.77695096808035,-2.07636512472577,0.0430329972916522,0.615593462412343,-4.57983041442929,"ENSG00000179766",158381
"86","AURKB",-448.681000753057,632.3870015679,-2.06840715640616,0.0438057085284132,0.617402654039382,-4.57997377019682,"ENSG00000178999",9212
"87","AVIL",-370.571655518212,515.460399522349,-2.52182314723561,0.0149144137292216,0.474148794399332,-4.57125602334577,"ENSG00000135407",10677
"88","AVL9",-480.682750792326,3846.66945834938,-2.17424927824665,0.0344574592853361,0.608997680628597,-4.57803689181165,"ENSG00000105778",23080
"89","AZIN1",-2372.86595468852,7218.79657050491,-2.57871023816855,0.0129149353371993,0.45015917230701,-4.5700914286308,"ENSG00000155096",51582
"90","AZU1",-44396.3414095737,28134.0115822149,-3.321458825232,0.00168098685137419,0.268621698849596,-4.55384569572501,"ENSG00000172232",566
"91","AZU1",-44396.3414095737,28134.0115822149,-3.321458825232,0.00168098685137419,0.268621698849596,-4.55384569572501,"ENSG00000278624",566
"92","B3GNT8",-966.089030628123,2004.50982182833,-2.01788126843182,0.0489988528590636,0.634619015715469,-4.58087507054066,"ENSG00000177191",374907
"93","B3GNT9",-15.8915276176831,33.5111510938784,-2.48142090201726,0.0165008759968793,0.483919507216761,-4.57207445874074,"ENSG00000237172",84752
"94","B4GALT4",-155.69589442988,693.856219243484,-2.43663091635341,0.0184368293014838,0.498150744779865,-4.57297304734008,"ENSG00000121578",8702
"95","B4GALT5",-4607.39006959487,7831.30013674914,-2.25050607612358,0.0288573520112177,0.584956370517269,-4.57660225729658,"ENSG00000158470",9334
"96","BAMBI",-488.731920613001,485.620335759819,-2.13283576801661,0.0378830194378562,0.614915204906649,-4.57880244660873,"ENSG00000095739",25805
"97","BASP1",-2019.71323478027,1993.06861328871,-2.38593840826152,0.0208730884321836,0.521204830637273,-4.57397861131565,"ENSG00000176788",10409
"98","BBOX1",-1.82782007595008,0.500576867764569,-2.63170535842201,0.0112752928659221,0.435377200737296,-4.56899413715989,"ENSG00000129151",8424
"99","BCAR1",-13.7212294769127,6.49557669407833,-2.0194271359042,0.0488323945918434,0.634619015715469,-4.58084772466528,"ENSG00000285460",9564
"100","BCAR1",-13.7212294769127,6.49557669407833,-2.0194271359042,0.0488323945918434,0.634619015715469,-4.58084772466528,"ENSG00000050820",9564
"101","BCL7C",-216.251599576973,873.546732747434,-2.0208498272513,0.0486796322508003,0.634619015715469,-4.58082254479876,"ENSG00000099385",9274
"102","BDKRB1",-2.22637755913427,0.843890945346927,-2.77100206592557,0.00783199887154474,0.398779275876153,-4.56605670068057,"ENSG00000100739",623
"103","BDKRB2",-3.71380189307749,1.21563909150023,-2.64343909535605,0.0109390250609516,0.432809884321954,-4.568749621448,"ENSG00000168398",624
"104","BEGAIN",-57.2120874387955,80.5570869518342,-2.34089681839643,0.0232762310754428,0.540482673982579,-4.57486154644201,"ENSG00000183092",57596
"105","BEST1",-2649.1697680111,3528.13564598715,-2.0494786241486,0.0456923095298147,0.622434123391719,-4.58031323074521,"ENSG00000167995",7439
"106","BEX1",-3113.43318310831,1202.1307695283,-3.70653227707232,0.000527352174965028,0.193645548205649,-4.54492667054972,"ENSG00000133169",55859
"107","BHLHE22",-4.25029816513215,2.14456649293407,-2.25241312685569,0.0287282945150576,0.584956370517269,-4.57656597462025,"ENSG00000180828",27319
"108","BID",-563.410467801235,1718.23290672361,-2.22876333072992,0.0303655164659834,0.593986100813879,-4.57701454368697,"ENSG00000015475",637
"109","BIN3",-793.532204569155,1733.44229662319,-4.37215505629193,6.25013262574805e-05,0.1353187584175,-4.52927347922244,"ENSG00000147439",55909
"110","BIRC5",-8.47760163253831,7.78486249433985,-2.6845466738438,0.00983210466882699,0.423489073914999,-4.56788865132828,"ENSG00000089685",332
"111","BIRC7",-42.0777758993994,18.2324745345635,-2.42508514747357,0.0189680011991604,0.506132056554742,-4.57320315824142,"ENSG00000101197",79444
"112","BLOC1S3",-38.5132169098423,65.4882599039439,-2.37681587537888,0.0213410180474045,0.522526383550658,-4.5741582487759,"ENSG00000189114",388552
"113","BMX",-2320.73817070671,1297.21857929587,-2.66242807189836,0.0104142369414996,0.426716682885036,-4.56835274277707,"ENSG00000102010",660
"114","BRCA1",-2919.5459104113,5906.6802722695,-2.67182522371679,0.0101631598447974,0.423954784369118,-4.56815580725775,"ENSG00000012048",672
"115","BRCA2",-1916.80822203072,4028.83222605498,-2.79156979557832,0.00741502518154473,0.391958608451426,-4.56561682618088,"ENSG00000139618",675
"116","BRI3BP",-426.138368859647,950.056270452477,-2.60046034399359,0.0122173357020604,0.444063340803169,-4.56964249572329,"ENSG00000184992",140707
"117","BRIP1",-1975.55903324768,3465.72606482445,-2.90800224314005,0.00541695801560099,0.368341536679166,-4.56309928103683,"ENSG00000136492",83990
"118","BTBD19",-231.977273480847,330.562685018031,-2.95719592031933,0.00473385599077561,0.355077836862218,-4.5620223886837,"ENSG00000222009",149478
"119","BTNL3",-120.576819975524,62.6312679631996,-3.14006202448418,0.00283759619317967,0.30197282070344,-4.55795826318909,"ENSG00000168903",10917
"120","C10orf55",-19.8443979832897,19.8313900766471,-2.51980208142441,0.0149903625753829,0.474148794399332,-4.57129713829605,"ENSG00000222047",414236
"121","C11orf53",-1.5868105971567,0.526146181709496,-2.88095282353414,0.00583057659236074,0.376008865303104,-4.56368817110034,"ENSG00000150750",341032
"122","C15orf48",-23.2991747203991,25.036173550314,-2.28724500064578,0.0264595216780197,0.568428235097395,-4.57589988421947,"ENSG00000166920",84419
"123","C1QL1",-34.012759895863,11.8274978917388,-2.34145881861026,0.0232447812722403,0.540482673982579,-4.57485059214742,"ENSG00000131094",10882
"124","C1QL4",-1.37138250333842,0.569955588772,-2.39470370264521,0.0204321821045337,0.518235416795277,-4.57380562489201,"ENSG00000186897",338761
"125","C2CD4B",-188.940990229609,42.0294135537593,-2.18258897856708,0.0338015781906481,0.605813264618502,-4.57788155629898,"ENSG00000205502",388125
"126","C2orf15",-12.4535814698962,19.3976986806485,-2.56504755072867,0.0133715131993934,0.457627372659307,-4.57037240840919,"ENSG00000273045",150590
"127","C3orf70",-27.798195523915,15.6147208792584,-2.994977970039,0.00426469689710167,0.347430640550549,-4.5611903332052,"ENSG00000187068",285382
"128","C4orf33",-137.585044177776,459.851980019336,-2.56415403533491,0.0134018785629279,0.457912212608988,-4.57039075617438,"ENSG00000151470",132321
"129","C4orf46",-64.0895761685844,174.432637867858,-2.59939439809879,0.0122507064061875,0.444063340803169,-4.56966454365281,"ENSG00000205208",201725
"130","C8orf48",-3.56948852761529,1.95542047472767,-2.05233242166825,0.0454034323870397,0.621973836030875,-4.58026218895315,"ENSG00000164743",157773
"131","CABLES2",-175.379098298712,538.279689948609,-2.96252651751905,0.00466486548904809,0.355077836862218,-4.56190525243261,"ENSG00000149679",81928
"132","CACNA1B",-10.80719190233,7.66136933835193,-2.21768130575231,0.0311607273652482,0.597442917071165,-4.57722369710779,"ENSG00000148408",774
"133","CAGE1",-7.28535487541353,12.8646801446474,-2.08172547818803,0.0425192257263561,0.615593462412343,-4.57973364042459,"ENSG00000164304",285782
"134","CALR",-43670.3863309163,160248.964889664,-2.2304736115344,0.03024440515037,0.59297033772765,-4.5769822057539,"ENSG00000179218",811
"135","CAMK1G",-12.0191317525543,5.63613069352624,-2.97521217824204,0.00450443636117891,0.354451367299738,-4.56162615192553,"ENSG00000008118",57172
"136","CAMKK2",-2029.8088316872,5905.25055126923,-2.35490413086793,0.0225036201301663,0.534274519524656,-4.57458804776886,"ENSG00000110931",10645
"137","CAP2",-11.2653732099423,3.74890671916161,-2.37723107929181,0.0213195178958334,0.522526383550658,-4.57415008161766,"ENSG00000112186",10486
"138","CAPG",-4256.13954526391,6505.61415328569,-2.79823474697334,0.00728436837149373,0.391075842779068,-4.56547396226951,"ENSG00000042493",822
"139","CAPN3",-8348.47633530411,8160.5783572617,-3.78446489358912,0.000414059810356314,0.193645548205649,-4.54310089609763,"ENSG00000092529",825
"140","CC2D2A",-327.408114052837,399.632687178399,-2.87958006340838,0.00585233038636253,0.376008865303104,-4.56371799431573,"ENSG00000048342",57545
"141","CCDC114",-36.6092609828789,69.9028130631854,-2.11051441097834,0.0398503713267413,0.615593462412343,-4.57921099881065,"ENSG00000105479",93233
"142","CCDC150",-205.687683372283,316.631282008815,-2.83567825444907,0.0065890717735713,0.391075842779068,-4.56466847512326,"ENSG00000144395",284992
"143","CCDC153",-127.167108613126,116.047963185061,-3.93696962753089,0.000256283558773575,0.183587401722836,-4.53951700090222,"ENSG00000248712",283152
"144","CCDC159",-436.993160744303,1705.47251395263,-2.36941741596554,0.0217274013055692,0.52301858021077,-4.57430363567961,"ENSG00000183401",126075
"145","CCDC42",-63.0027286650694,39.8397064469049,-2.23613175399671,0.0298467728849592,0.592203304596125,-4.57687510894885,"ENSG00000161973",146849
"146","CCDC8",-322.068666354797,135.880422845423,-2.58529041059007,0.0127001488646647,0.44806294743926,-4.56995582093984,"ENSG00000169515",83987
"147","CCDC88B",-8861.03168628727,11152.3113984811,-3.57221509347444,0.000795678473658991,0.210046833643557,-4.54806015142044,"ENSG00000168071",283234
"148","CCIN",-187.591891662352,191.881037007891,-4.06203708870123,0.000171889243227065,0.175326654311895,-4.53657175376107,"ENSG00000185972",881
"149","CCL16",-0.966976572749935,0.459889876366959,-2.14176291051097,0.0371203453098575,0.614915204906649,-4.57863824779833,"ENSG00000275152",6360
"150","CCL16",-0.966976572749935,0.459889876366959,-2.14176291051097,0.0371203453098575,0.614915204906649,-4.57863824779833,"ENSG00000275095",6360
"151","CCL20",-70.5483580073903,25.890289403021,-2.80484862501154,0.00715681922691937,0.391075842779068,-4.56533203841985,"ENSG00000115009",6364
"152","CCL22",-4.36186529443328,1.89485390989775,-2.21061490838594,0.0316773511039232,0.597797192650081,-4.57735671289067,"ENSG00000102962",6367
"153","CCL3",-15826.620580678,10034.6837010072,-3.47352917407444,0.00107143345592037,0.238771432916346,-4.55034863633326,"ENSG00000274221",6348
"154","CCL3",-15826.620580678,10034.6837010072,-3.47352917407444,0.00107143345592037,0.238771432916346,-4.55034863633326,"ENSG00000277632",6348
"155","CCL3",-15826.620580678,10034.6837010072,-3.47352917407444,0.00107143345592037,0.238771432916346,-4.55034863633326,"ENSG00000278567",6348
"156","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277768",6349
"157","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277768",414062
"158","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277796",414062
"159","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277336",6349
"160","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277796",6349
"161","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000277336",414062
"162","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000276085",6349
"163","CCL3L3",-357.915973897693,268.754085680021,-2.53367651189035,0.0144759691756333,0.469147868415922,-4.57101452414146,"ENSG00000276085",414062
"164","CCL4",-8258.34996821407,4799.89392423091,-3.67540642205803,0.000580458579339932,0.19449107301948,-4.5456544446895,"ENSG00000275302",6351
"165","CCL4",-8258.34996821407,4799.89392423091,-3.67540642205803,0.000580458579339932,0.19449107301948,-4.5456544446895,"ENSG00000277943",6351
"166","CCL4",-8258.34996821407,4799.89392423091,-3.67540642205803,0.000580458579339932,0.19449107301948,-4.5456544446895,"ENSG00000275824",6351
"167","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000275313",9560
"168","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000276070",9560
"169","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000276070",388372
"170","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000275313",388372
"171","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000276125",9560
"172","CCL4L2",-284.197342609384,99.7095020367667,-4.95951854475177,8.5866516529868e-06,0.0742970918701139,-4.51563668437719,"ENSG00000282604",9560
"173","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000275313",9560
"174","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000276070",9560
"175","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000276070",388372
"176","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000275313",388372
"177","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000276125",9560
"178","CCL4L2",-435.146128743244,230.308340492111,-4.00286902834853,0.000207778057110725,0.175326654311895,-4.53796548636553,"ENSG00000282604",9560
"179","CCNB3",-222.863877580284,119.880330706313,-2.19948660825585,0.0325062866581385,0.601880095412007,-4.57756563306015,"ENSG00000147082",85417
"180","CCNE2",-398.648020341712,791.472495545426,-2.49226091221794,0.0160608751979896,0.479699160127256,-4.57185559393312,"ENSG00000175305",9134
"181","CCR3",-201.278181067709,159.966172372528,-2.11197258729899,0.0397191761795839,0.615593462412343,-4.57918439766193,"ENSG00000183625",1232
"182","CD209",-79.1148429050231,55.1130820781881,-2.11517595144276,0.0394322881234564,0.615593462412343,-4.57912591607408,"ENSG00000090659",30835
"183","CD24",-3238.2053308298,2489.08204614737,-2.86173452438865,0.00614206645585153,0.378833882080975,-4.5641051264467,"ENSG00000272398",100133941
"184","CD276",-117.928042923732,80.8780692003625,-2.28289263113075,0.0267340161992715,0.568622351089015,-4.57598346417247,"ENSG00000103855",80381
"185","CD70",-147.33510562046,82.9416949465875,-2.84072915593785,0.00650013377264767,0.38914633715557,-4.56455945098007,"ENSG00000125726",970
"186","CD83",-2647.34832753573,2288.49404456035,-3.44799839694339,0.00115640083751619,0.240230709985614,-4.55093842401568,"ENSG00000112149",9308
"187","CDC20B",-4.38771590629364,2.75996929494777,-2.15705076465856,0.0358455057315223,0.614915204906649,-4.57835599836025,"ENSG00000164287",166979
"188","CDC25A",-548.806715490745,966.394878063429,-2.13686953625677,0.0375367174187179,0.614915204906649,-4.57872830922798,"ENSG00000164045",993
"189","CDC25C",-138.660858799305,241.107207270308,-2.08876577088758,0.04185256218946,0.615593462412343,-4.57960627913455,"ENSG00000158402",995
"190","CDC45",-1317.76259733774,1804.27275659491,-3.05560953841294,0.00360159311853835,0.327612865252559,-4.55984650281273,"ENSG00000093009",8318
