"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007076","GO:0007076","mitotic chromosome condensation","3/159","14/10891",0.000987481822248572,0.000987481822248572,0.0577541917347107,"CDCA5/NCAPD3/NCAPH",3
"GO:0036230","GO:0036230","granulocyte activation","14/159","369/10891",0.00100429976956795,0.00100429976956795,0.0577541917347107,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",14
"GO:0002446","GO:0002446","neutrophil mediated immunity","14/159","371/10891",0.00105782520031579,0.00105782520031579,0.0592724727626338,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",14
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","6/159","83/10891",0.00131705232460873,0.00131705232460873,0.0719526480496772,"ELOVL3/FABP5/GATM/GRB10/IGF1R/IRF4",6
"GO:0007096","GO:0007096","regulation of exit from mitosis","3/159","16/10891",0.0014869739075981,0.0014869739075981,0.0773673642148785,"ANLN/CDCA5/UBE2C",3
"GO:0051307","GO:0051307","meiotic chromosome separation","3/159","16/10891",0.0014869739075981,0.0014869739075981,0.0773673642148785,"NCAPH/TOP2A/TTK",3
"GO:0106106","GO:0106106","cold-induced thermogenesis","7/159","118/10891",0.00168526936138628,0.00168526936138628,0.0836990237855963,"ELOVL3/FABP5/GATM/GRB10/IGF1R/IRF4/LGR4",7
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","7/159","118/10891",0.00168526936138628,0.00168526936138628,0.0836990237855963,"ELOVL3/FABP5/GATM/GRB10/IGF1R/IRF4/LGR4",7
"GO:1903046","GO:1903046","meiotic cell cycle process","7/159","119/10891",0.00176906886627312,0.00176906886627312,0.0845828298399449,"AURKA/CKS2/NCAPD3/NCAPH/PLK1/TOP2A/TTK",7
"GO:0043299","GO:0043299","leukocyte degranulation","14/159","392/10891",0.0017804767167657,0.0017804767167657,0.0845828298399449,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",14
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport","5/159","61/10891",0.00191753304588167,0.00191753304588167,0.0872982149835601,"COX6A1/COX7A2L/NDUFA4/NDUFC1/UQCR10",5
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport","5/159","61/10891",0.00191753304588167,0.00191753304588167,0.0872982149835601,"COX6A1/COX7A2L/NDUFA4/NDUFC1/UQCR10",5
"GO:0022900","GO:0022900","electron transport chain","7/159","122/10891",0.00204002371077711,0.00204002371077711,0.0901004778724529,"COX6A1/COX7A2L/NDUFA4/NDUFC1/P4HA2/PHGDH/UQCR10",7
"GO:0006805","GO:0006805","xenobiotic metabolic process","5/159","62/10891",0.00206154754284273,0.00206154754284273,0.0901004778724529,"CMBL/GSTM3/MGST1/MGST3/PHGDH",5
"GO:1990845","GO:1990845","adaptive thermogenesis","7/159","124/10891",0.00223779218484496,0.00223779218484496,0.0944633054327547,"ELOVL3/FABP5/GATM/GRB10/IGF1R/IRF4/LGR4",7
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","14/159","402/10891",0.00224782624681025,0.00224782624681025,0.0944633054327547,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",14
"GO:0044380","GO:0044380","protein localization to cytoskeleton","4/159","39/10891",0.00241720762124963,0.00241720762124963,0.0996648067867771,"ANLN/AURKA/SNX10/TTK",4
"GO:0051321","GO:0051321","meiotic cell cycle","8/159","161/10891",0.00246444542307957,0.00246444542307957,0.0997307738462611,"AURKA/CKS2/NCAPD3/NCAPH/PLK1/SLC26A8/TOP2A/TTK",8
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","14/159","407/10891",0.00251715982852385,0.00251715982852385,0.100011938832833,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",14
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","3/159","20/10891",0.00290023803186494,0.00290023803186494,0.111553859980226,"PLK1/UBE2C/UBE2S",3
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","4/159","41/10891",0.00290975024948421,0.00290975024948421,0.111553859980226,"PLK1/RPS2/UBE2C/UBE2S",4
"GO:0098813","GO:0098813","nuclear chromosome segregation","8/159","167/10891",0.0030891740402312,0.0030891740402312,0.116390658938656,"CDCA5/CDCA8/KIF18B/NCAPD3/NCAPH/PLK1/TOP2A/TTK",8
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","15/159","464/10891",0.00321496644212053,0.00321496644212053,0.119077079997185,"ANLN/AURKA/CDCA5/CKS2/FZD3/HMMR/HSPA1A/MKI67/MUC1/PLK1/RPA3/TOP2A/TTK/TUBA4A/UBE2C",15
"GO:0051304","GO:0051304","chromosome separation","5/159","69/10891",0.0032999913813251,0.0032999913813251,0.120189159782998,"NCAPD3/NCAPH/PLK1/TOP2A/TTK",5
"GO:0019083","GO:0019083","viral transcription","7/159","134/10891",0.00345819156294323,0.00345819156294323,0.123886206810529,"RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA",7
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","6/159","101/10891",0.00356902877442587,0.00356902877442587,0.125794630487404,"CCNA2/CMBL/GSTM3/MGST1/MGST3/PHGDH",6
"GO:0022904","GO:0022904","respiratory electron transport chain","5/159","72/10891",0.00396748887639251,0.00396748887639251,0.137619163030758,"COX6A1/COX7A2L/NDUFA4/NDUFC1/UQCR10",5
"GO:0002274","GO:0002274","myeloid leukocyte activation","15/159","477/10891",0.00415909219112824,0.00415909219112824,0.142011108368129,"CD59/CRISP3/EPX/FABP5/GALNS/GGH/GPR84/HSPA1A/IRF4/MGST1/MMP8/PADI2/PRG2/QPCT/SIGLEC5",15
"GO:0001659","GO:0001659","temperature homeostasis","7/159","139/10891",0.00423222607125443,0.00423222607125443,0.142285041682983,"ELOVL3/FABP5/GATM/GRB10/IGF1R/IRF4/LGR4",7
"GO:0006413","GO:0006413","translational initiation","7/159","141/10891",0.00457609563771359,0.00457609563771359,0.151514745516641,"RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA",7
"GO:0007052","GO:0007052","mitotic spindle organization","5/159","75/10891",0.00472647083174584,0.00472647083174584,0.154157948887736,"AURKA/HSPA1A/PLK1/SPC25/TTK",5
"GO:0006605","GO:0006605","protein targeting","11/159","303/10891",0.00484637707029456,0.00484637707029456,0.155744253837949,"ARL6IP1/MICALL2/RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA/SRP9/SSR1",11
"GO:0140013","GO:0140013","meiotic nuclear division","6/159","108/10891",0.00495915795383343,0.00495915795383343,0.156118793640566,"AURKA/CKS2/NCAPH/PLK1/TOP2A/TTK",6
"GO:0006119","GO:0006119","oxidative phosphorylation","5/159","76/10891",0.00500091511420889,0.00500091511420889,0.156118793640566,"COX6A1/COX7A2L/NDUFA4/NDUFC1/UQCR10",5
"GO:0019080","GO:0019080","viral gene expression","7/159","144/10891",0.00513097337336849,0.00513097337336849,0.157922916576916,"RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA",7
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","7/159","147/10891",0.00573504010091101,0.00573504010091101,0.17406349779958,"RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA",7
"GO:0045132","GO:0045132","meiotic chromosome segregation","4/159","50/10891",0.00597987020438434,0.00597987020438434,0.179008082830597,"NCAPH/PLK1/TOP2A/TTK",4
"GO:0030501","GO:0030501","positive regulation of bone mineralization","3/159","27/10891",0.00690641443006633,0.00690641443006633,0.203950446042926,"FBN2/KL/PKDCC",3
"GO:0033044","GO:0033044","regulation of chromosome organization","9/159","235/10891",0.00753214527646223,0.00753214527646223,0.219462927634184,"CDCA5/HMGA1/MKI67/MUC1/PADI2/PIF1/PLK1/TOP2A/TTK",9
"GO:0016572","GO:0016572","histone phosphorylation","3/159","28/10891",0.00765340812411261,0.00765340812411261,0.220061984288889,"AURKA/CCNA2/VRK1",3
"GO:0007292","GO:0007292","female gamete generation","5/159","85/10891",0.00799938224622357,0.00799938224622357,0.227022796215449,"AURKA/NCAPH/PLK1/TOP2A/TTK",5
"GO:0010944","GO:0010944","negative regulation of transcription by competitive promoter binding","2/159","10/10891",0.00882570190007086,0.00882570190007086,0.244132673478309,"BHLHE41/MUC1",2
"GO:0035404","GO:0035404","histone-serine phosphorylation","2/159","10/10891",0.00882570190007086,0.00882570190007086,0.244132673478309,"AURKA/VRK1",2
"GO:0030574","GO:0030574","collagen catabolic process","3/159","31/10891",0.0101721590941958,0.0101721590941958,0.277860556309875,"MMP2/MMP27/MMP8",3
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","3/159","32/10891",0.0111061257444454,0.0111061257444454,0.29597326117418,"FBN2/KL/PKDCC",3
"GO:0110151","GO:0110151","positive regulation of biomineralization","3/159","32/10891",0.0111061257444454,0.0111061257444454,0.29597326117418,"FBN2/KL/PKDCC",3
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","5/159","94/10891",0.0120642853696825,0.0120642853696825,0.304955437808275,"AURKA/HSPA1A/PLK1/SPC25/TTK",5
"GO:0072657","GO:0072657","protein localization to membrane","13/159","440/10891",0.0122349468568793,0.0122349468568793,0.304955437808275,"ARL6IP1/LAMA5/PKDCC/RAB26/RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA/SRP9/SSR1",13
"GO:2001251","GO:2001251","negative regulation of chromosome organization","5/159","95/10891",0.012588493238114,0.012588493238114,0.304955437808275,"HMGA1/PIF1/PLK1/TOP2A/TTK",5
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"NBL1/PADI2",2
"GO:0030397","GO:0030397","membrane disassembly","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"PLK1/VRK1",2
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"EPX/MMP8",2
"GO:0051081","GO:0051081","nuclear envelope disassembly","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"PLK1/VRK1",2
"GO:0061430","GO:0061430","bone trabecula morphogenesis","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"FBN2/MMP2",2
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","2/159","12/10891",0.0126991317911972,0.0126991317911972,0.304955437808275,"HSPA1A/PLK1",2
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","3/159","34/10891",0.0131182962446017,0.0131182962446017,0.308246553523409,"GALNS/HMMR/STAB2",3
"GO:0032653","GO:0032653","regulation of interleukin-10 production","3/159","34/10891",0.0131182962446017,0.0131182962446017,0.308246553523409,"EPX/IRF4/MMP8",3
"GO:0006284","GO:0006284","base-excision repair","3/159","35/10891",0.0141972096894701,0.0141972096894701,0.326575150308476,"HMGA1/POLQ/RPA3",3
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","3/159","35/10891",0.0141972096894701,0.0141972096894701,0.326575150308476,"AURKA/SNX10/TTK",3
"GO:0009060","GO:0009060","aerobic respiration","4/159","65/10891",0.0148641609716104,0.0148641609716104,0.334896622484208,"COX6A1/COX7A2L/NDUFA4/UQCR10",4
"GO:0006544","GO:0006544","glycine metabolic process","2/159","13/10891",0.0148654738737571,0.0148654738737571,0.334896622484208,"GCSH/PHGDH",2
"GO:0032613","GO:0032613","interleukin-10 production","3/159","36/10891",0.01532506828213,0.01532506828213,0.341727623562856,"EPX/IRF4/MMP8",3
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","4/159","66/10891",0.0156478198569945,0.0156478198569945,0.345400042776403,"AURKA/PLK1/UBE2C/UBE2S",4
"GO:0030198","GO:0030198","extracellular matrix organization","9/159","267/10891",0.0163749349264525,0.0163749349264525,0.355127781742654,"APBB2/COL12A1/COL16A1/FBN2/LAMA5/MMP2/MMP27/MMP8/ST7",9
"GO:0006026","GO:0006026","aminoglycan catabolic process","3/159","37/10891",0.0165021092959844,0.0165021092959844,0.355127781742654,"GALNS/HMMR/STAB2",3
"GO:0007276","GO:0007276","gamete generation","12/159","409/10891",0.0166402250473604,0.0166402250473604,0.355127781742654,"ACRBP/ASF1B/AURKA/CELF3/LGR4/NCAPH/PLK1/RPL39L/SLC26A8/TOP2A/TTK/WFDC2",12
"GO:0043062","GO:0043062","extracellular structure organization","9/159","268/10891",0.0167385613889782,0.0167385613889782,0.355127781742654,"APBB2/COL12A1/COL16A1/FBN2/LAMA5/MMP2/MMP27/MMP8/ST7",9
"GO:0010829","GO:0010829","negative regulation of glucose transmembrane transport","2/159","14/10891",0.0171784725490085,0.0171784725490085,0.360956568944754,"FABP5/GRB10",2
"GO:0051262","GO:0051262","protein tetramerization","5/159","103/10891",0.0173459915253415,0.0173459915253415,0.361005297309362,"IGF1R/PCBD1/PFKM/RRM2/UPB1",5
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","3/159","38/10891",0.0177285259859471,0.0177285259859471,0.362070043746446,"AURKA/CDCA5/UBE2C",3
"GO:0070830","GO:0070830","bicellular tight junction assembly","3/159","38/10891",0.0177285259859471,0.0177285259859471,0.362070043746446,"MICALL2/OCLN/WNT11",3
"GO:0035272","GO:0035272","exocrine system development","3/159","39/10891",0.0190044691830053,0.0190044691830053,0.37754333037243,"CLCN2/LAMA5/RAB26",3
"GO:0035987","GO:0035987","endodermal cell differentiation","3/159","39/10891",0.0190044691830053,0.0190044691830053,0.37754333037243,"COL12A1/MMP2/MMP8",3
"GO:0120192","GO:0120192","tight junction assembly","3/159","39/10891",0.0190044691830053,0.0190044691830053,0.37754333037243,"MICALL2/OCLN/WNT11",3
"GO:0031498","GO:0031498","chromatin disassembly","2/159","15/10891",0.01963343991969,0.01963343991969,0.379003279764045,"HMGA1/PADI2",2
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","2/159","15/10891",0.01963343991969,0.01963343991969,0.379003279764045,"EPX/IRF4",2
"GO:0007127","GO:0007127","meiosis I","4/159","71/10891",0.0199541557094655,0.0199541557094655,0.379003279764045,"AURKA/CKS2/PLK1/TOP2A",4
"GO:0051983","GO:0051983","regulation of chromosome segregation","4/159","71/10891",0.0199541557094655,0.0199541557094655,0.379003279764045,"CDCA5/MKI67/PLK1/TTK",4
"GO:1990748","GO:1990748","cellular detoxification","4/159","71/10891",0.0199541557094655,0.0199541557094655,0.379003279764045,"EPX/GSTM3/MGST1/MGST3",4
"GO:0008286","GO:0008286","insulin receptor signaling pathway","5/159","107/10891",0.0201185748699411,0.0201185748699411,0.379003279764045,"BCAR1/GRB10/IGF1R/KANK1/KL",5
"GO:0046034","GO:0046034","ATP metabolic process","7/159","190/10891",0.0213482213744516,0.0213482213744516,0.398730612445897,"COX6A1/COX7A2L/HSPA1A/NDUFA4/NDUFC1/PFKM/UQCR10",7
"GO:0120193","GO:0120193","tight junction organization","3/159","41/10891",0.02170533557835,0.02170533557835,0.401965001433137,"MICALL2/OCLN/WNT11",3
"GO:0001696","GO:0001696","gastric acid secretion","2/159","16/10891",0.0222257922071317,0.0222257922071317,0.40474337387724,"SLC9A4/SNX10",2
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","2/159","16/10891",0.0222257922071317,0.0222257922071317,0.40474337387724,"B4GALT2/MYH10",2
"GO:0061982","GO:0061982","meiosis I cell cycle process","4/159","74/10891",0.0228559886379858,0.0228559886379858,0.411594060740142,"AURKA/CKS2/PLK1/TOP2A",4
"GO:0006260","GO:0006260","DNA replication","7/159","193/10891",0.0230265225635435,0.0230265225635435,0.411594060740142,"CCNA2/HMGA1/PIF1/POLE2/POLQ/RPA3/RRM2",7
"GO:0007051","GO:0007051","spindle organization","5/159","111/10891",0.0231670356442609,0.0231670356442609,0.411594060740142,"AURKA/HSPA1A/PLK1/SPC25/TTK",5
"GO:0006401","GO:0006401","RNA catabolic process","9/159","285/10891",0.0238640944250063,0.0238640944250063,0.420559083415222,"ERN2/HSPA1A/RPL21/RPL23A/RPL29/RPS13/RPS2/RPS29/RPSA",9
"GO:0001503","GO:0001503","ossification","9/159","286/10891",0.0243416180815885,0.0243416180815885,0.425542729577918,"FBN2/KL/LGR4/MMP2/PKDCC/SLC34A1/SNX10/TUFT1/WNT11",9
"GO:0001706","GO:0001706","endoderm formation","3/159","43/10891",0.0246051246413483,0.0246051246413483,0.425973479536775,"COL12A1/MMP2/MMP8",3
"GO:0042276","GO:0042276","error-prone translesion synthesis","2/159","17/10891",0.0249510477416531,0.0249510477416531,0.425973479536775,"POLE2/RPA3",2
"GO:0090169","GO:0090169","regulation of spindle assembly","2/159","17/10891",0.0249510477416531,0.0249510477416531,0.425973479536775,"HSPA1A/PLK1",2
"GO:0043388","GO:0043388","positive regulation of DNA binding","3/159","44/10891",0.0261295844303432,0.0261295844303432,0.442635799897124,"CDCA5/IRF4/MMP8",3
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","7/159","199/10891",0.0266528531113309,0.0266528531113309,0.448026907361319,"COX6A1/COX7A2L/KL/NDUFA4/NDUFC1/PPP1R3C/UQCR10",7
"GO:1903959","GO:1903959","regulation of anion transmembrane transport","2/159","18/10891",0.027804824988865,0.027804824988865,0.463823356182272,"ARL6IP1/SLC34A1",2
"GO:0030500","GO:0030500","regulation of bone mineralization","3/159","46/10891",0.0293272733257612,0.0293272733257612,0.479396992581797,"FBN2/KL/PKDCC",3
"GO:0051785","GO:0051785","positive regulation of nuclear division","3/159","46/10891",0.0293272733257612,0.0293272733257612,0.479396992581797,"AURKA/CDCA5/UBE2C",3
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process","4/159","80/10891",0.0293965496896256,0.0293965496896256,0.479396992581797,"B4GALT2/GALNS/HMMR/STAB2",4
"GO:0018195","GO:0018195","peptidyl-arginine modification","2/159","19/10891",0.0307828406112659,0.0307828406112659,0.483684054666317,"PADI2/PADI4",2
"GO:0032201","GO:0032201","telomere maintenance via semi-conservative replication","2/159","19/10891",0.0307828406112659,0.0307828406112659,0.483684054666317,"POLE2/RPA3",2
"GO:0032673","GO:0032673","regulation of interleukin-4 production","2/159","19/10891",0.0307828406112659,0.0307828406112659,0.483684054666317,"EPX/IRF4",2
"GO:0060343","GO:0060343","trabecula formation","2/159","19/10891",0.0307828406112659,0.0307828406112659,0.483684054666317,"FBN2/MMP2",2
"GO:0071168","GO:0071168","protein localization to chromatin","2/159","19/10891",0.0307828406112659,0.0307828406112659,0.483684054666317,"CDCA5/PLK1",2
"GO:0043297","GO:0043297","apical junction assembly","3/159","47/10891",0.0310002615653824,0.0310002615653824,0.483684054666317,"MICALL2/OCLN/WNT11",3
